    0.99988E-07    0.65833E-08    0.12514E-06 0.77793   5.68  12.00 0.19800 2.67373 3.61680
    0.11530E-06    0.77184E-08    0.13527E-06 0.77793   5.68  36.00 0.19800 2.67373 3.61680
    0.13031E-06    0.88249E-08    0.13537E-06 0.77793   5.68  60.00 0.19800 2.67373 3.61680
    0.12379E-06    0.79937E-08    0.13336E-06 0.77793   5.68  84.00 0.19800 2.67373 3.61680
    0.12605E-06    0.80748E-08    0.12865E-06 0.77793   5.68 108.00 0.19800 2.67373 3.61680
    0.11527E-06    0.74160E-08    0.12240E-06 0.77793   5.68 132.00 0.19800 2.67373 3.61680
    0.12550E-06    0.75737E-08    0.11700E-06 0.77793   5.68 156.00 0.19800 2.67373 3.61680
    0.12265E-06    0.92473E-08    0.11488E-06 0.77793   5.68 180.00 0.19800 2.67373 3.61680
    0.12773E-06    0.74436E-08    0.11700E-06 0.77793   5.68 204.00 0.19800 2.67373 3.61680
    0.11996E-06    0.75856E-08    0.12240E-06 0.77793   5.68 228.00 0.19800 2.67373 3.61680
    0.12678E-06    0.81738E-08    0.12865E-06 0.77793   5.68 252.00 0.19800 2.67373 3.61680
    0.13572E-06    0.85257E-08    0.13336E-06 0.77793   5.68 276.00 0.19800 2.67373 3.61680
    0.12119E-06    0.90744E-08    0.13537E-06 0.77793   5.68 300.00 0.19800 2.67373 3.61680
    0.14060E-06    0.87624E-08    0.13527E-06 0.77793   5.68 324.00 0.19800 2.67373 3.61680
    0.12005E-06    0.78749E-08    0.13458E-06 0.77793   5.68 348.00 0.19800 2.67373 3.61680
    0.59228E-07    0.60489E-08    0.10707E-06 0.77919   9.01  12.00 0.25300 2.63597 3.77112
    0.78197E-07    0.55829E-08    0.10964E-06 0.77919   9.01  36.00 0.25300 2.63597 3.77112
    0.90361E-07    0.64197E-08    0.11160E-06 0.77919   9.01  60.00 0.25300 2.63597 3.77112
    0.85235E-07    0.74450E-08    0.11031E-06 0.77919   9.01  84.00 0.25300 2.63597 3.77112
    0.97375E-07    0.70829E-08    0.10440E-06 0.77919   9.01 108.00 0.25300 2.63597 3.77112
    0.87515E-07    0.60517E-08    0.95466E-07 0.77919   9.01 132.00 0.25300 2.63597 3.77112
    0.86724E-07    0.59876E-08    0.87387E-07 0.77919   9.01 156.00 0.25300 2.63597 3.77112
    0.72669E-07    0.54444E-08    0.84139E-07 0.77919   9.01 180.00 0.25300 2.63597 3.77112
    0.75172E-07    0.55010E-08    0.87387E-07 0.77919   9.01 204.00 0.25300 2.63597 3.77112
