Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,avg_ratio,avg_ratio_error
Q3p85_W2p62_t0p21_loweps,2,0.236,0.272,9,192,216,1.1345996375481566,0.07006211964874315
Q3p85_W2p62_t0p21_loweps,2,0.236,0.272,10,216,240,1.1029702853597825,0.06750476520297938
Q3p85_W2p62_t0p21_loweps,2,0.236,0.272,11,240,264,1.2042642406758624,0.08225396144846607
Q3p85_W2p62_t0p21_loweps,2,0.236,0.272,12,264,288,0.898680780744098,0.07846841067945313
Q3p85_W2p62_t0p21_loweps,2,0.236,0.272,13,288,312,1.0242875682392054,0.09114888328691839
Q3p85_W2p62_t0p21_loweps,2,0.236,0.272,14,312,336,0.9069781094882458,0.10166842689699152
Q3p85_W2p62_t0p21_loweps,2,0.236,0.272,15,336,360,1.0218005149826814,0.10965039952924643
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,1,0,24,1.0078519271403004,0.11363796465373648
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,2,24,48,1.043214627271045,0.12185262043787676
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,3,48,72,1.0418779288596312,0.09479608354571468
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,4,72,96,0.897017436431429,0.07159167048567183
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,5,96,120,1.0016263118725122,0.06823070532069658
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,6,120,144,0.9046839977984943,0.059367226255679
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,7,144,168,1.0469633733240722,0.0746850531681508
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,8,168,192,1.1150764043505286,0.07925310155214337
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,9,192,216,1.1380134119718892,0.07699387684286439
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,10,216,240,1.0765674546856296,0.0675090748879898
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,11,240,264,1.0334758731501323,0.06652406046998184
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,12,264,288,1.0247487608239854,0.08119910436605395
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,13,288,312,1.0039512367327654,0.09034038830165358
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,14,312,336,1.0559644611824635,0.10646018742808191
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,15,336,360,0.8615616161166207,0.10341786118088346
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,1,0,24,1.1704215990559221,0.14725730736630802
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,2,24,48,1.1987264041701495,0.14598652952878782
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,3,48,72,1.043656701044901,0.09396175811601568
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,4,72,96,0.8886418787536999,0.07230703798972764
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,5,96,120,1.007954451658234,0.07553100908374763
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,6,120,144,1.045273058086176,0.07347698825637225
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,7,144,168,1.1391620137465972,0.08136690980487526
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,8,168,192,1.1739056130400323,0.08321347369387984
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,9,192,216,1.3462369367455886,0.09066748300382182
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,10,216,240,1.1661098335538524,0.07801832127564079
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,11,240,264,1.0257643039109483,0.07200608648334869
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,12,264,288,1.0049954652618174,0.08220557039308661
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,13,288,312,1.1373591130680067,0.10423074386792477
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,14,312,336,1.022647441780045,0.1148168138273242
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,15,336,360,1.1295406478876113,0.15618969079456316
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,1,0,24,1.5163791299205889,0.24099214507244407
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,2,24,48,1.3764005707199023,0.18811824216123288
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,3,48,72,1.2442502553464354,0.1375893306723569
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,4,72,96,1.0440752882449609,0.09461974241130101
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,5,96,120,0.9172231916981917,0.07394191274599418
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,6,120,144,1.0102236285098867,0.07261175687926068
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,7,144,168,1.0590088882933109,0.08474161595696203
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,8,168,192,1.1434225744302706,0.08687714508438878
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,9,192,216,1.1408239786981202,0.08515896130269206
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,10,216,240,1.095364609630676,0.07804368107042309
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,11,240,264,0.9836508888318655,0.07862331903146023
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,12,264,288,0.9870645762862632,0.09586609890557223
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,13,288,312,1.386669860397064,0.12397431029873311
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,14,312,336,1.3900884392739807,0.17402238540705364
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,15,336,360,1.936238213903422,0.26925318417521255
