Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,Counts,simc_yield,simc_yield_error,%error/yield
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,4,72,96,7309.0,0.07347203904372326,0.0008750190806086743,1.1909552150688916
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,5,96,120,9318.0,0.09276159727357142,0.0009761214045939695,1.05229042328282
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,6,120,144,4719.0,0.050597283429676024,0.0007472349110042471,1.4768281226853046
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,7,144,168,2007.0,0.02337182900238647,0.0005289381839844968,2.2631441635589904
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,8,168,192,1507.0,0.01784611089323781,0.0004657044763696323,2.6095572259729463
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,9,192,216,2047.0,0.023775744348963478,0.0005325537945668647,2.2399037723085287
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,10,216,240,4840.0,0.05205378631702589,0.0007590018651683604,1.4581107713198262
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,11,240,264,9140.0,0.0916758274806123,0.0009746726399198,1.0631729941307864
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,12,264,288,6737.0,0.06776772373947855,0.0008407447410743922,1.2406270930782506
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,13,288,312,1872.0,0.021149721817549833,0.0004975749689119083,2.3526312695944083
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,14,312,336,598.0,0.0074253562146285035,0.00030721403201441634,4.137364230542662
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,15,336,360,354.0,0.004501413010767481,0.00024184131074195747,5.372564351759495
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,1,0,24,6649.0,0.08606208226182194,0.001067361121974557,1.2402222836386678
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,2,24,48,4857.0,0.06272558068697708,0.0009102057545997805,1.4510917948165845
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,3,48,72,1116.0,0.014908956511693152,0.00045107145288754126,3.0255065304789386
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,4,72,96,56.0,0.0008433246918383792,0.00011347812801778852,13.456042389843399
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,5,96,120,7.0,0.00010681139936644338,4.0581263019760705e-05,37.9933820364402
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,6,120,144,3.0,4.467974626357495e-05,2.584358372466273e-05,57.8418318944923
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,7,144,168,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,8,168,192,1.0,1.684841313344047e-05,1.684841313344047e-05,100.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,9,192,216,1.0,1.3592414177783971e-05,1.3592414177783971e-05,100.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,10,216,240,3.0,4.689541703748369e-05,2.7176654930087714e-05,57.95162224139153
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,11,240,264,9.0,0.00012893191526337154,4.3356728585646794e-05,33.62761539459119
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,12,264,288,97.0,0.001425700944785686,0.00014597239779486914,10.238640742207826
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,13,288,312,1251.0,0.016690252961388582,0.0004771367585814588,2.8587748770810864
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,14,312,336,4825.0,0.06236470363815264,0.0009081189730693539,1.4561425294961188
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,15,336,360,6717.0,0.08679506671175616,0.0010715032292519758,1.2345208890850978
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,1,0,24,11542.0,0.14013376853474602,0.001319638574482399,0.9416991980453278
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,2,24,48,10747.0,0.12932337806964309,0.001262559283459664,0.9762807794734158
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,3,48,72,5370.0,0.06630205938744003,0.0009147614921583869,1.3796879020196395
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,4,72,96,750.0,0.010106078990026333,0.00037191849412921405,3.6801463208061165
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,5,96,120,70.0,0.0009652584725955649,0.00011618243196208301,12.036406336809485
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,6,120,144,12.0,0.00015657102883027266,4.5691224757193644e-05,29.182426083898445
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,7,144,168,10.0,0.00014483436727639781,4.59681135230016e-05,31.738401863749193
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,8,168,192,6.0,8.358409136147002e-05,3.4368477645590005e-05,41.11844381601178
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,9,192,216,13.0,0.00017737947180536807,4.9478273533886645e-05,27.894024618687176
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,10,216,240,17.0,0.0002532102248134215,6.168678426216575e-05,24.361885191492483
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,11,240,264,77.0,0.001032687065821215,0.0001184546906939946,11.470531065458525
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,12,264,288,803.0,0.010643570910108176,0.0003786059131330576,3.5571324354451046
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,13,288,312,5591.0,0.06882487630947207,0.0009309196183155598,1.3525917781961077
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,14,312,336,10788.0,0.12987101586796526,0.0012652576751653521,0.9742417634214009
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,15,336,360,11432.0,0.13845655779668167,0.001310499322622773,0.9465057802081088
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,1,0,24,14803.0,0.17017935620728042,0.0014150320914905876,0.8314945614008917
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,2,24,48,13842.0,0.15718334116552732,0.0013524444968130976,0.8604248305097799
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,3,48,72,8789.0,0.10016865209309779,0.0010808620533924002,1.079042226092686
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,4,72,96,1793.0,0.021956370924036912,0.0005228705483663777,2.3814069737451966
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,5,96,120,166.0,0.002098788188796542,0.00016402760210062757,7.815348064955615
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,6,120,144,18.0,0.00021192929362881175,5.024320174817669e-05,23.707530416336052
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,7,144,168,18.0,0.00023017647053976022,5.48392308618187e-05,23.824863911251033
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,8,168,192,13.0,0.00016387770457596516,4.579958884149157e-05,27.947419058619577
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,9,192,216,15.0,0.00019782657029300787,5.134604844945451e-05,25.955081955575572
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,10,216,240,46.0,0.0005833479659302694,8.665795554441008e-05,14.85527688542052
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,11,240,264,170.0,0.00217172416771231,0.00016777762405300752,7.72554942968398
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,12,264,288,1811.0,0.021934571190910912,0.0005195560721098634,2.368663000465463
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,13,288,312,8935.0,0.10193570722220756,0.001090889165730981,1.0701737354438265
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,14,312,336,14210.0,0.16163655321751796,0.0013721779265932358,0.8489279802611635
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,15,336,360,14708.0,0.16995236006529135,0.0014179462419769027,0.8343198302348753
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,1,0,24,20609.0,0.22476152652602266,0.0015850364185365676,0.7052080678732414
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,2,24,48,19125.0,0.20394096210117993,0.0014941239999725154,0.7326257484414755
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,3,48,72,12004.0,0.12718727271661226,0.0011759375969482065,0.9245717529994762
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,4,72,96,2576.0,0.02883338380483631,0.0005735540325286111,1.9892012550826836
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,5,96,120,147.0,0.0017474550044460735,0.00014519099887382974,8.30871172673507
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,6,120,144,33.0,0.00040669360172886266,7.15785884173628e-05,17.600126511231252
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,7,144,168,13.0,0.000161705625341742,4.538093615796808e-05,28.063919274336858
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,8,168,192,12.0,0.0001486982951806384,4.34584220262018e-05,29.22590469070852
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,9,192,216,13.0,0.00016012115007419607,4.462226685831744e-05,27.867815611891757
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,10,216,240,19.0,0.00022085060233157115,5.100109806617038e-05,23.09303100274119
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,11,240,264,150.0,0.0017854714283302387,0.00014727126276709864,8.248312486569768
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,12,264,288,2598.0,0.028698933231110405,0.0005686197993047966,1.9813273013520853
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,13,288,312,11914.0,0.12607855259188294,0.0011703227517698186,0.9282488795363638
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,14,312,336,19098.0,0.2044699407646956,0.0014989353382847386,0.7330834706944608
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,15,336,360,20449.0,0.22289741188699763,0.0015785853760245762,0.7082116219567736
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,1,0,24,25771.0,0.2648626094550677,0.0016747621685912352,0.6323135500465377
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,2,24,48,32808.0,0.319513883905648,0.0017926449724964615,0.5610538579994311
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,3,48,72,19052.0,0.18108893685525732,0.0013343356573077454,0.7368399640969052
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,4,72,96,3933.0,0.03912636078325585,0.0006335907923645746,1.619345064761863
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,5,96,120,121.0,0.0014223365886338497,0.00013094189401457117,9.206111623714925
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,6,120,144,13.0,0.0001604854394059411,4.518316350256144e-05,28.154057882019156
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,7,144,168,14.0,0.00018706574842620207,5.066693517809218e-05,27.085094735063386
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,8,168,192,8.0,0.00010000327431948602,3.566936693707916e-05,35.66819904628748
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,9,192,216,12.0,0.00015480145130573596,4.506382030563999e-05,29.110722105982095
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,10,216,240,21.0,0.00027464960835830413,6.063341296278989e-05,22.07664279050723
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,11,240,264,100.0,0.0012332284419799403,0.00012498290099745358,10.134610648193803
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,12,264,288,3749.0,0.037646921662925076,0.0006252133586845971,1.660729034587471
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,13,288,312,18674.0,0.17803330074236842,0.0013256313099902159,0.7445973896246152
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,14,312,336,32572.0,0.31786247058860556,0.0017895827331286843,0.5630053556856849
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,15,336,360,25826.0,0.2662368723307296,0.0016815231768012846,0.6315891416844892
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,1,0,24,17.0,0.02057537684507224,0.005001924660354334,24.31024567869475
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,2,24,48,23.0,0.02766647712169389,0.005799922200851931,20.963717842862202
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,3,48,72,78.0,0.09089866470564428,0.010324197333168635,11.357919686280676
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,4,72,96,396.0,0.42128762952125637,0.021275057914353763,5.050007743766498
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,5,96,120,862.0,0.8858419821529597,0.030339472008295152,3.424930475134829
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,6,120,144,1101.0,1.146754064051603,0.03472662728336617,3.028254128062414
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,7,144,168,1123.0,1.1796730999109817,0.03538747112946234,2.9997692693113613
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,8,168,192,1187.0,1.2602681643107685,0.036765477975040345,2.9172741973647427
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,9,192,216,1123.0,1.1778759980212528,0.03532387772654607,2.998947069631069
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,10,216,240,970.0,1.009646635139337,0.03257915600085478,3.226787954021029
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,11,240,264,829.0,0.8524559936939973,0.02975189860996424,3.490138943247804
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,12,264,288,376.0,0.3994793262378851,0.02069780564641032,5.181195693237208
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,13,288,312,57.0,0.06568381555830254,0.008725265066825673,13.283736629278057
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,14,312,336,28.0,0.03388315804218413,0.006412697903934383,18.925915630268733
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,15,336,360,15.0,0.017407858130514393,0.004500234976810957,25.851744327594528
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,1,0,24,1.0,0.0014784571195155473,0.0014784571195155473,100.0
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,2,24,48,2.0,0.002553843581168217,0.0018060664575541628,70.71954096452552
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,3,48,72,5.0,0.006002274108632263,0.002691436566060982,44.84028082273436
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,4,72,96,112.0,0.10269383706591423,0.00980984027597866,9.552511188847872
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,5,96,120,607.0,0.5259656181603742,0.02145409688699862,4.078992266079447
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,6,120,144,1026.0,0.9099700985298637,0.028514356976664244,3.133548786133927
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,7,144,168,1114.0,1.0160363291636358,0.030555858612430757,3.007358864577532
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,8,168,192,1117.0,1.0269622576745057,0.03085099421603319,3.0041020481018856
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,9,192,216,1016.0,0.9194302684917504,0.02895421982599677,3.1491479906892543
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,10,216,240,884.0,0.7870429794931771,0.02657559610748094,3.3766384809879777
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,11,240,264,547.0,0.4763379296604005,0.02046458705724179,4.296232943664968
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,12,264,288,102.0,0.09215294900805021,0.00919631245793205,9.979401155277936
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,13,288,312,2.0,0.0023608811619629305,0.0016696478979963845,70.72138678120388
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,14,312,336,4.0,0.005143350379979286,0.0025736614527410453,50.03861807196985
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,15,336,360,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,3,48,72,2.0,0.0024013273245570115,0.0016981983618995712,70.71915371690733
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,4,72,96,72.0,0.0604295051963517,0.007223691100097841,11.953914030283928
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,5,96,120,634.0,0.4983455677273449,0.019921942398656675,3.997616049744096
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,6,120,144,1070.0,0.8615837443514831,0.026445241400451607,3.0693756206318663
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,7,144,168,1251.0,1.0408423103128959,0.02956106062257251,2.840109431532037
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,8,168,192,1259.0,1.055217219270525,0.02985295940577744,2.8290819047110403
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,9,192,216,1226.0,1.0219359624745965,0.0293109219523596,2.8681759942554343
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,10,216,240,1117.0,0.899832164287387,0.027035513277699392,3.004506212456841
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,11,240,264,600.0,0.47071463727021084,0.01931965676475397,4.104324623681426
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,12,264,288,62.0,0.05211968768409961,0.006719975845413445,12.893354016515987
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,13,288,312,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,14,312,336,1.0,0.0013005445900206624,0.0013005445900206624,100.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,15,336,360,1.0,0.0009557471456314993,0.0009557471456314993,100.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,3,48,72,1.0,0.0010290428288165761,0.0010290428288165761,100.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,4,72,96,53.0,0.03925018134881562,0.005466410058689836,13.92709503711576
