Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,Counts,simc_yield,simc_yield_error,%error/yield
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,4,72,96,9850.0,0.11736617447663675,0.0011997422581762993,1.0222214905838338
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,5,96,120,10713.0,0.12065679466457661,0.0011872140817177528,0.9839595731166101
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,6,120,144,9944.0,0.10653430277236922,0.0010947402683211826,1.027594154964625
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,7,144,168,6415.0,0.07110372950142055,0.0009088678792821672,1.2782281402890538
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,8,168,192,5057.0,0.05757042291806783,0.0008271587746089233,1.4367773114783366
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,9,192,216,6374.0,0.07075049489205383,0.0009075407607645762,1.2827341521062696
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,10,216,240,9918.0,0.10603352347059897,0.0010906306083370806,1.0285715051612816
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,11,240,264,10918.0,0.12296795138728503,0.001198949170554745,0.975009469563886
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,12,264,288,9925.0,0.11810753398947457,0.0012029239783067005,1.0184989370905855
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,13,288,312,6958.0,0.08901000991121497,0.0010787547135810622,1.2119476389869976
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,14,312,336,4722.0,0.06328509655113414,0.0009287503082480096,1.4675656021123118
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,15,336,360,3842.0,0.05247599289507732,0.0008533636706940976,1.6261982358301414
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,1,0,24,3637.0,0.049605597915017105,0.0008300351317464508,1.6732690797688667
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,2,24,48,4896.0,0.06469497977317425,0.0009342800172274664,1.444130627296162
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,3,48,72,7677.0,0.09547724664978997,0.0011048158816235284,1.1571509656913204
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,4,72,96,10671.0,0.12373930176159614,0.001221316731607424,0.9870079386422342
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,5,96,120,11154.0,0.12379823300730411,0.0012020542406159889,0.9709785119025628
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,6,120,144,6030.0,0.06782425587878717,0.0009014970575741194,1.3291661602380707
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,7,144,168,2360.0,0.030356704925250704,0.0006355457007408661,2.0935925104711193
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,8,168,192,1808.0,0.023803148198429474,0.0005681689527571189,2.386948768375969
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,9,192,216,2422.0,0.031198203467387144,0.0006459027246129767,2.0703202518958097
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,10,216,240,6163.0,0.06862729286380019,0.0009011340183819782,1.3130840235391423
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,11,240,264,11293.0,0.12433209716894916,0.0012011986551288387,0.9661211243759407
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,12,264,288,10797.0,0.12510257685779627,0.0012278339453855474,0.9814617542060885
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,13,288,312,7539.0,0.09412063954621025,0.001098686490291434,1.1673172808733558
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,14,312,336,4733.0,0.06276340796021207,0.0009218514974445486,1.468772215219643
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.31,15,336,360,3636.0,0.049721203652224114,0.0008324064421167556,1.6741478101355671
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,1,0,24,2642.0,0.03541749094761975,0.0006959051496171135,1.9648629278858676
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,2,24,48,3935.0,0.05051219255377771,0.0008153117330271504,1.6140889789314339
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,3,48,72,7473.0,0.08802910573499192,0.001035505456063627,1.1763216806734063
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,4,72,96,10185.0,0.11381451843786848,0.001153687425272812,1.013655762997066
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,5,96,120,7953.0,0.08664940595651374,0.0010027371862333094,1.1572349229220886
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,6,120,144,2214.0,0.027280736819918702,0.0005948946987826213,2.1806401443976617
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,7,144,168,974.0,0.013204210889257688,0.0004287878938884324,3.247357206611064
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,8,168,192,783.0,0.01086765612169943,0.0003931841479180248,3.61792960243704
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,9,192,216,933.0,0.012669319437880154,0.0004204169727821597,3.318386396708491
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,10,216,240,2356.0,0.028695137613080405,0.000606625654480403,2.1140364010795976
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,11,240,264,8418.0,0.09082663969031735,0.0010235153747163107,1.1268889592371691
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,12,264,288,10191.0,0.11332910320518753,0.0011487616053821902,1.0136510153991996
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,13,288,312,7336.0,0.08685442276540246,0.0010306732685726695,1.1866675705813652
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,14,312,336,4004.0,0.051425883808421904,0.0008227561551381854,1.599887243947462
Q3p85_W2p62_t0p21_loweps_center,4,0.31,0.358,15,336,360,2622.0,0.03512023970811602,0.0006932228211811276,1.9738556084539738
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,1,0,24,1470.0,0.019196845582789553,0.0005056744681237399,2.634153960050028
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,2,24,48,2725.0,0.033373928672454735,0.0006481105473599362,1.9419665983011942
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,3,48,72,7211.0,0.07778480635457588,0.0009340652546701283,1.2008325255863797
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,4,72,96,7937.0,0.08483362066019619,0.0009756453319734822,1.150069187641373
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,5,96,120,3636.0,0.041035955522025484,0.0007026567675153844,1.712295372623267
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,6,120,144,878.0,0.011776854333836656,0.00040678680688358557,3.4541210696206583
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,7,144,168,383.0,0.00589784476935155,0.00030570618293977286,5.183354172500277
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,8,168,192,296.0,0.004621875361720328,0.0002727531026295874,5.901351319176741
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,9,192,216,333.0,0.005020200761227259,0.00027932835388144056,5.564087317758081
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,10,216,240,897.0,0.012039223506451518,0.00041208915495613416,3.4228881516761103
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,11,240,264,3979.0,0.04475813255708161,0.0007324386940474117,1.6364371170162362
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,12,264,288,8169.0,0.08740922162586698,0.0009908186777895834,1.1335402139038964
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,13,288,312,7140.0,0.07684671278954677,0.0009271044504843854,1.2064334528184224
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,14,312,336,2594.0,0.03185935997886474,0.0006338926597551317,1.9896591148587142
Q3p85_W2p62_t0p21_loweps_center,5,0.358,0.5,15,336,360,1453.0,0.01900161420278633,0.0005035867368628777,2.6502313513397904
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,2,24,48,2.0,2.6684087010835356e-05,1.8868523651556287e-05,70.71077096958395
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,3,48,72,3.0,4.352176747871302e-05,2.523310661195736e-05,57.978129275882814
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,4,72,96,31.0,0.0004423451633128934,7.99629181425063e-05,18.07704136372447
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,5,96,120,353.0,0.004416493150808283,0.00023788438039980663,5.386273051420227
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,6,120,144,2992.0,0.03227765696022183,0.0006008386307107414,1.861469162557864
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,7,144,168,6068.0,0.06253861562102886,0.0008184520185633259,1.3087146404438765
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,8,168,192,6929.0,0.07066316056698851,0.0008658608751384424,1.2253356178678256
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,9,192,216,6067.0,0.06244845389440305,0.0008168466127922752,1.3080333648828497
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,10,216,240,2846.0,0.03079947646031735,0.0005871328308134196,1.9063078282187458
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,11,240,264,277.0,0.003500308571737169,0.00021254153746788217,6.072080021287948
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,12,264,288,20.0,0.00030082121828324185,6.762880239729388e-05,22.48139369398377
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,13,288,312,1.0,1.383412234933227e-05,1.383412234933227e-05,100.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,14,312,336,2.0,2.7712895870990905e-05,1.9617480498288563e-05,70.78827340748464
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,15,336,360,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,1,0,24,9.0,0.00014231232923107956,4.774858599556606e-05,33.55196717919944
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,2,24,48,10.0,0.00015729135689070972,4.996172126237785e-05,31.76380587592782
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,3,48,72,37.0,0.0005628090709689863,9.30987844675765e-05,16.541805964017012
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,4,72,96,212.0,0.0030368157926516618,0.0002100907980317485,6.918127814670746
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,5,96,120,2406.0,0.02980478812703103,0.0006172287944229678,2.0709048217094383
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,6,120,144,8934.0,0.09458825268134202,0.0010271583387079695,1.0859259047403689
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,7,144,168,11335.0,0.1137080520623557,0.0011025298590338537,0.9696145866866525
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,8,168,192,11415.0,0.11318153630797279,0.0010975470759638794,0.969722723128088
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,9,192,216,11470.0,0.11514856216839933,0.0011106031956850924,0.9644959301019215
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,10,216,240,8910.0,0.09465189677853578,0.0010293601190524678,1.0875219135448915
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,11,240,264,2269.0,0.028241812523515656,0.0006019325021098001,2.131352233885834
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,12,264,288,232.0,0.0033587566902836172,0.0002221836948209314,6.6150577522830325
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,13,288,312,27.0,0.00040769684935431386,7.888177874971367e-05,19.348145288500994
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,14,312,336,15.0,0.00023032542296853837,5.978148955727262e-05,25.955228383728425
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,15,336,360,5.0,7.936654809577703e-05,3.5673660602579795e-05,44.947980551617235
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,1,0,24,15.0,0.00026268332701461834,6.805354063135355e-05,25.907065136100687
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,2,24,48,30.0,0.0005030204511777659,9.225259345979123e-05,18.339730172757818
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,3,48,72,84.0,0.0014108043421479884,0.0001548715630666716,10.977536603755796
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,4,72,96,567.0,0.008374421462563869,0.0003556523135706165,4.246888160101412
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,5,96,120,5011.0,0.05997416108280369,0.0008685128637570572,1.4481450812758174
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,6,120,144,13134.0,0.13378562162989077,0.0012124866672244905,0.906290715289836
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,7,144,168,15545.0,0.1470696792401938,0.0012390955578370166,0.8425227852801183
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,8,168,192,15623.0,0.1446625867236183,0.0012233990180417031,0.845691374494111
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,9,192,216,15468.0,0.14606897970194246,0.0012352318092745795,0.8456496456640569
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,10,216,240,12890.0,0.13057761407965127,0.0011955550400677992,0.9155895889922759
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,11,240,264,4982.0,0.060084385915234434,0.0008717800548560835,1.4509261292708713
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,12,264,288,524.0,0.0078099744672851445,0.00034469357384924517,4.413504490867631
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,13,288,312,63.0,0.00101776447694787,0.0001290652806687887,12.681252253550547
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,14,312,336,18.0,0.00028704701465630933,6.80044472760119e-05,23.691048435893272
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.31,15,336,360,14.0,0.00022986431887996636,6.168296200386852e-05,26.834509289838476
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,1,0,24,7.0,0.00012751503357003458,4.840139865319597e-05,37.95740572550817
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,2,24,48,15.0,0.0002752155858402527,7.132449851100958e-05,25.91586457331289
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,3,48,72,47.0,0.0007938311694672016,0.00011652126447860223,14.678343325421222
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,4,72,96,718.0,0.010210972051077894,0.0003873693818340425,3.7936582325005084
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,5,96,120,6989.0,0.07680516038381952,0.0009504607493428108,1.237495950263055
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,6,120,144,16804.0,0.15519275528293294,0.0012619519117374664,0.8131513029952936
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,7,144,168,21287.0,0.17753394021651436,0.0013116234694916524,0.7388015316350446
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,8,168,192,21424.0,0.17348881165823962,0.0012872566270639397,0.7419825029407325
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,9,192,216,21052.0,0.17510136597714882,0.0013015137445239746,0.7432915998461288
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,10,216,240,16992.0,0.15679168877081795,0.0012690217117070908,0.8093679720243443
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,11,240,264,7046.0,0.0780221613207596,0.0009618895768904968,1.2328414909400411
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,12,264,288,668.0,0.009498488022060922,0.0003733511876773994,3.930638084822178
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,13,288,312,51.0,0.0008815661642828443,0.0001241823357084184,14.086558756419713
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,14,312,336,21.0,0.0003624928734271103,7.940797520167802e-05,21.906078994307535
Q3p85_W2p62_t0p21_loweps_left,4,0.31,0.358,15,336,360,10.0,0.00017533629257983796,5.573985842848044e-05,31.79025722988853
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,1,0,24,9.0,0.00016377739895377392,5.470971786253619e-05,33.40492535113345
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,2,24,48,8.0,0.00014574710404436546,5.1584265696714826e-05,35.39299530851231
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,3,48,72,33.0,0.0005742005763472283,0.00010023454613501817,17.456364598701608
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,4,72,96,773.0,0.009897498005728303,0.00036536371585271554,3.6914755187751154
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,5,96,120,9316.0,0.09128586450985557,0.0009885639261983784,1.0829320963396794
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,6,120,144,26950.0,0.20672463505800837,0.001383216456470895,0.6691106050726634
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,7,144,168,28107.0,0.20429326184639698,0.001380185274494681,0.6755902089088028
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,8,168,192,22552.0,0.17011653566522408,0.0012932874304011418,0.7602361671332347
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,9,192,216,28320.0,0.20444772480468637,0.0013749095700855381,0.6724993253894221
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,10,216,240,27217.0,0.20889639844891678,0.0013885990683229078,0.6647309760404863
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,11,240,264,9527.0,0.09347845485382325,0.001001900973806957,1.071798817571041
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,12,264,288,749.0,0.009528774321201526,0.0003572239446064461,3.7488971043382016
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,13,288,312,35.0,0.0006224419101946523,0.00010575169362580855,16.989809312926486
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,14,312,336,14.0,0.0002461554202701184,6.608223072015283e-05,26.84573455568744
Q3p85_W2p62_t0p21_loweps_left,5,0.358,0.5,15,336,360,8.0,0.00014295060127858506,5.062751671600367e-05,35.416092176723154
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,1,0,24,1145.0,0.7901852199314315,0.023881584925513923,3.0222768438501357
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,2,24,48,1064.0,0.7272800107711762,0.022762984534824143,3.1298790283933777
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,3,48,72,881.0,0.5855462584997679,0.02006558879986598,3.426815304272657
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,4,72,96,587.0,0.39421954897210293,0.01651127830016269,4.1883458958883635
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,5,96,120,181.0,0.12836986362421923,0.009670566304107852,7.5333618273653205
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,6,120,144,34.0,0.024557085986985236,0.004250392766750822,17.308213071385772
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,7,144,168,19.0,0.014087186576407274,0.003257387393977617,23.12305140781606
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,8,168,192,13.0,0.009701026003981397,0.0027098325127080723,27.93346303366191
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,9,192,216,21.0,0.01565306436216189,0.003435029028159059,21.944770357314482
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,10,216,240,39.0,0.03065121320911385,0.004999853576303822,16.312090298654677
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,11,240,264,174.0,0.1265278865896135,0.00968788278080067,7.656717457253361
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,12,264,288,656.0,0.4483407150613601,0.017785397339597473,3.966937809153326
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,13,288,312,1032.0,0.7095311788566228,0.022527044413752435,3.1749195926884766
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,14,312,336,1125.0,0.7851565521551355,0.02390712886994698,3.0448868833006033
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,15,336,360,1135.0,0.7869718042808829,0.02389564820064158,3.0364046171230856
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,1,0,24,1063.0,0.5627185629788509,0.017577057916732496,3.1235966028355646
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,2,24,48,977.0,0.5159418274119555,0.016807705264891573,3.2576744841955616
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,3,48,72,754.0,0.40419874629976793,0.014990528210442325,3.708702302437332
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,4,72,96,339.0,0.18502000840974614,0.010192041479389166,5.508615834033379
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,5,96,120,21.0,0.014113636381124608,0.0031145007774226064,22.067316270014572
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,6,120,144,2.0,0.0018792392064763894,0.0013370107650943098,71.14638522262588
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,7,144,168,1.0,0.0009346798880081528,0.0009346798880081528,100.0
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,8,168,192,4.0,0.0036857849846132417,0.0018684866841144547,50.69440273685741
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,9,192,216,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,10,216,240,2.0,0.001760135615544035,0.0012461455802567796,70.79827084071657
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,11,240,264,23.0,0.016293559817246207,0.0034587543864171327,21.22773921237367
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,12,264,288,342.0,0.19631208444546883,0.01082580079312345,5.514587053417295
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,13,288,312,867.0,0.47590356583548615,0.016458469061534784,3.458362206772006
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,14,312,336,1100.0,0.5930887317594367,0.01820599682232653,3.0696919107394343
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,15,336,360,1110.0,0.5959282247186597,0.018225518211649912,3.058341165205635
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,1,0,24,1311.0,0.5751562584221156,0.0162188964047853,2.8199113140627627
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,2,24,48,1254.0,0.5677446348171821,0.016347088341457965,2.8793030068389545
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,3,48,72,908.0,0.4269195897367977,0.014455493522055118,3.385999113080556
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,4,72,96,289.0,0.14081965713575606,0.008456810887426256,6.005419313919743
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,5,96,120,2.0,0.00158432257385842,0.0011204304760442552,70.71984547411873
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,6,120,144,1.0,0.0007716477171363497,0.0007716477171363497,100.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,7,144,168,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,8,168,192,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,9,192,216,1.0,0.0005188346115751807,0.0005188346115751807,100.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,10,216,240,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,11,240,264,13.0,0.009180054287036912,0.00259138712850421,28.228451025213314
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,12,264,288,314.0,0.1602628826291536,0.009237842406349653,5.764180860097163
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,13,288,312,952.0,0.4613731149080919,0.015240782869145259,3.3033530512893683
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,14,312,336,1310.0,0.6057062975781049,0.017119810574880313,2.8264210960548484
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.31,15,336,360,1307.0,0.577804497730742,0.01631126071525172,2.8229722647214137
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,1,0,24,1635.0,0.5879896968168844,0.014853801436729857,2.526200972081952
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,2,24,48,1640.0,0.6259976905782966,0.015807120667963467,2.5251084637965437
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,3,48,72,1171.0,0.46467722939374706,0.013848652426072888,2.9802735210720104
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,4,72,96,273.0,0.12035133632861977,0.007449036084986349,6.189408703071421
