Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,Counts,simc_yield,simc_yield_error,%error/yield
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,15,336,360,5411.0,0.04782584840632304,0.0006618835045276368,1.3839451396749909
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,1,0,24,1959.0,0.017903663767708078,0.00041199159900434244,2.3011580442402555
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,2,24,48,3465.0,0.029962848355711107,0.0005200048593114699,1.7354987521149792
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,3,48,72,9143.0,0.0775268288904653,0.0008256623907018421,1.0650021450875915
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,4,72,96,10842.0,0.10095809207876412,0.0009829433842566144,0.9736152536339088
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,5,96,120,9033.0,0.09259776005450739,0.0009861622156071748,1.0649957569456037
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,6,120,144,5571.0,0.06072035894793356,0.0008221074622957766,1.3539239170188644
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,7,144,168,3796.0,0.042257697553477504,0.0006925926283693699,1.6389738875216462
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,8,168,192,3376.0,0.0381982426256719,0.0006638965143943711,1.7380289478243856
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,9,192,216,3868.0,0.0434414552320678,0.0007055106522258969,1.6240493060303836
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,10,216,240,5800.0,0.06311850955365923,0.0008374302910080655,1.3267586591158922
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,11,240,264,8960.0,0.09177339259560785,0.0009811046304992758,1.069051282458779
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,12,264,288,10645.0,0.0995001108281447,0.0009774639414838933,0.9823747263680503
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,13,288,312,8873.0,0.07530115407823752,0.0008136391724637771,1.0805135491262325
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,14,312,336,3418.0,0.029659192801937094,0.0005182648128910227,1.7474002625492016
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,15,336,360,1877.0,0.017317822895587004,0.0004068726148037806,2.3494443687113895
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,1,0,24,852.0,0.008291761078259595,0.0002882399480467536,3.4762210985854156
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,2,24,48,1362.0,0.012680829567499734,0.0003499964468867263,2.760043773348613
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,3,48,72,5246.0,0.04287159992292795,0.0006066769702568847,1.415102238655737
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,4,72,96,10075.0,0.08556033719338021,0.000868924397422028,1.015569159642415
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,5,96,120,9186.0,0.0872142780494163,0.0009235230219828934,1.0589126489811884
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,6,120,144,5327.0,0.05498442619659441,0.0007626697372709152,1.3870650109978833
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,7,144,168,3174.0,0.03413973272037831,0.0006132787742843031,1.7963783703503675
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,8,168,192,2523.0,0.02743436459776066,0.0005525736059554174,2.014165861164218
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,9,192,216,3073.0,0.03319089326355159,0.0006058038241766463,1.8252109678587851
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,10,216,240,5412.0,0.0555345377440943,0.0007642066125669003,1.376092506771911
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,11,240,264,9239.0,0.0876564649333446,0.0009255670929364487,1.0559028288903334
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,12,264,288,9765.0,0.0830596508448584,0.000856901861576762,1.0316704354769224
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,13,288,312,4694.0,0.03855053133557935,0.0005775384749495538,1.4981336312128275
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,14,312,336,1385.0,0.013058877550404835,0.00035752789380403237,2.737814888178875
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,15,336,360,850.0,0.008172641076247078,0.0002844677790742948,3.480732561485791
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,1,0,24,303.0,0.0028673720879813834,0.00016696943424831035,5.823082220412351
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,2,24,48,552.0,0.005129345739799116,0.00022191714607955015,4.326422068952623
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,3,48,72,2054.0,0.0173994861239227,0.00039389433008190934,2.2638273755702514
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,4,72,96,7309.0,0.0564612190865733,0.0006809579224920238,1.2060630880957337
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,5,96,120,9318.0,0.07668108439092841,0.000817042035772294,1.065506626910655
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,6,120,144,4719.0,0.04291775806083665,0.0006418750218149974,1.4955930850468206
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,7,144,168,2007.0,0.020150108609276806,0.0004618473612658808,2.2920341037430103
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,8,168,192,1507.0,0.015393709246452055,0.00040645215130071704,2.640378253177649
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,9,192,216,2047.0,0.020516876683103494,0.0004650345952980891,2.26659545934233
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,10,216,240,4840.0,0.044215860767150485,0.0006530975052000879,1.4770661338912505
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,11,240,264,9140.0,0.07567681306765921,0.0008150348893810497,1.0769942025073966
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,12,264,288,6737.0,0.05186700104177446,0.0006524489079665575,1.2579268029031896
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,13,288,312,1872.0,0.015923393267885864,0.0003778175959905186,2.3727203720610057
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,14,312,336,598.0,0.00553275331250346,0.00022972817002839816,4.1521491570794575
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,15,336,360,354.0,0.00334718093939139,0.00018036952533889478,5.38869958346772
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,1,0,24,6649.0,0.06430796373613214,0.0007998812859169233,1.2438292855904893
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,2,24,48,4857.0,0.0480985183248076,0.0006988642268339369,1.4529849383603284
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,3,48,72,1116.0,0.011748119415482346,0.0003553952002028775,3.0251241720825317
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,4,72,96,56.0,0.0006665274651021333,8.96939487787004e-05,13.456902149554544
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,5,96,120,7.0,8.405175878196917e-05,3.1932335943753256e-05,37.99127633555647
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,6,120,144,3.0,3.510867744228424e-05,2.0313927012151127e-05,57.86013171685417
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,7,144,168,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,8,168,192,1.0,1.3186892450202474e-05,1.3186892450202474e-05,100.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,9,192,216,1.0,1.0740794310903666e-05,1.0740794310903666e-05,100.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,10,216,240,3.0,3.6995457154805284e-05,2.1452191874643985e-05,57.986016458395326
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,11,240,264,9.0,0.00010093157356468258,3.3950204118406495e-05,33.63685209628612
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,12,264,288,97.0,0.0011256985770878537,0.00011525196456098094,10.23826154769904
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,13,288,312,1251.0,0.01311342853163028,0.0003748747246928515,2.858708718232108
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,14,312,336,4825.0,0.04773946182644181,0.0006961143133625001,1.458152829399803
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,15,336,360,6717.0,0.06486630010178988,0.0008030547394878466,1.238015330345144
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,1,0,24,11542.0,0.09402151828176679,0.0008912732898515174,0.9479460724942987
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,2,24,48,10747.0,0.09198681519921754,0.0009013697541195762,0.9798901637886506
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,3,48,72,5370.0,0.050438568858315574,0.0006963934626008662,1.3806764909549074
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,4,72,96,750.0,0.00794561768816433,0.0002924543133937748,3.6806995361658323
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,5,96,120,70.0,0.000763070951357984,9.183840127147189e-05,12.035368547057585
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,6,120,144,12.0,0.0001243822164687774,3.626447371327955e-05,29.155674133193077
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,7,144,168,10.0,0.00011455171765136797,3.6338131661625406e-05,31.72203124200945
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,8,168,192,6.0,6.603227618558411e-05,2.7139307250314836e-05,41.100063208543126
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,9,192,216,13.0,0.00014102795763938682,3.934354977228847e-05,27.89769520231672
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,10,216,240,17.0,0.00020034330351319026,4.8791461039648876e-05,24.353926577055034
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,11,240,264,77.0,0.0008148666899603068,9.346972375680827e-05,11.470554006982576
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,12,264,288,803.0,0.00833595994555793,0.0002965499009503727,3.5574775177320563
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,13,288,312,5591.0,0.05229316071350676,0.0007079949260379994,1.3538958371952683
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,14,312,336,10788.0,0.09225432001884352,0.0009019072662620901,0.9776314714344758
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,15,336,360,11432.0,0.09320653621666394,0.000888395144763115,0.9531468294219083
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,1,0,24,14803.0,0.10086392389536121,0.0008513751398318939,0.8440829059110689
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,2,24,48,13842.0,0.10187884522480388,0.000884274795352065,0.8679670381037804
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,3,48,72,8789.0,0.07244988795323402,0.0007838398161538118,1.0819061813591426
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,4,72,96,1793.0,0.01694802669667585,0.000403812973203123,2.382654809496648
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,5,96,120,166.0,0.0016639230613416582,0.00013006235529907287,7.816608731548001
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,6,120,144,18.0,0.0001687782183237611,3.9996337933586836e-05,23.69757088966499
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,7,144,168,18.0,0.00018276558024439283,4.351524564243534e-05,23.80932207489346
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,8,168,192,13.0,0.00013069358583196492,3.653805687461739e-05,27.957039086520304
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,9,192,216,15.0,0.00015771742631585543,4.092153388158134e-05,25.94610807281952
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,10,216,240,46.0,0.00046625767941418114,6.922229078164022e-05,14.846359392645928
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,11,240,264,170.0,0.0017212706942917719,0.000132975046903451,7.725400039891138
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,12,264,288,1811.0,0.016935365954096573,0.0004014048956329914,2.3702168392522616
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,13,288,312,8935.0,0.07374983142292571,0.0007914171600270058,1.0731104665020124
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,14,312,336,14210.0,0.10459535120861448,0.0008955135532885769,0.8561695552821303
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,15,336,360,14708.0,0.10097248166877489,0.0008552061301309835,0.8469695069359187
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,1,0,24,20609.0,0.11436125811256469,0.0008291975001463566,0.7250685361734875
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,2,24,48,19125.0,0.11697317529960621,0.0008722975781159974,0.7457244585194517
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,3,48,72,12004.0,0.08574252316064604,0.000798489753460154,0.9312645861425307
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,4,72,96,2576.0,0.021358572151561117,0.0004261431513284281,1.9951855784389638
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,5,96,120,147.0,0.0013698246357919505,0.00011391929904435317,8.316341819804682
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,6,120,144,33.0,0.0003243777544624196,5.7069245836629616e-05,17.593452402803813
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,7,144,168,13.0,0.0001291982311617643,3.6247187723459384e-05,28.05548295632285
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,8,168,192,12.0,0.00011883282638257874,3.470082671824774e-05,29.20138128039593
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,9,192,216,13.0,0.00012890963053825054,3.5910786674518035e-05,27.857334261665155
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,10,216,240,19.0,0.0001754858983599503,4.0505030457160244e-05,23.081644072663774
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,11,240,264,150.0,0.0013941709009554083,0.00011518434199507014,8.261852396728099
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,12,264,288,2598.0,0.02121794617006984,0.0004217716723421341,1.9878063077428658
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,13,288,312,11914.0,0.08498035716484086,0.0007948432179344375,0.9353258146381268
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,14,312,336,19098.0,0.11729164321896351,0.0008753833367929817,0.7463305251498525
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,15,336,360,20449.0,0.11340820166356515,0.0008263445197521667,0.7286461716442576
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,1,0,24,25771.0,0.11801431366750319,0.0007773299678333998,0.6586743113411403
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,2,24,48,32808.0,0.15823024648213516,0.0009127271513832485,0.5768348161464181
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,3,48,72,19052.0,0.10754687094623183,0.0008099548789630353,0.7531180329439552
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,4,72,96,3933.0,0.026371733419571473,0.00043408531174740883,1.6460249496730373
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,5,96,120,121.0,0.0010672603476927615,9.930610097927884e-05,9.304768156519826
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,6,120,144,13.0,0.0001245895086667777,3.5279619819268866e-05,28.316685888557743
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,7,144,168,14.0,0.00014530710793475048,3.973321359183644e-05,27.34430142927245
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,8,168,192,8.0,7.839261784631112e-05,2.804676647391235e-05,35.77730562448889
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,9,192,216,12.0,0.000120150020914846,3.506766934388765e-05,29.18656948777494
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,10,216,240,21.0,0.00021389883686637746,4.745735983479366e-05,22.186824636377175
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,11,240,264,100.0,0.0009349902811427865,9.567408119648929e-05,10.232628416153396
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,12,264,288,3749.0,0.025475530481365763,0.0004308995208265512,1.6914251153346362
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,13,288,312,18674.0,0.10586380136887535,0.0008063401335716158,0.7616769123583399
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,14,312,336,32572.0,0.15749178895541754,0.0009123196530619989,0.5792807733743227
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,15,336,360,25826.0,0.1187607291011997,0.000781305148802891,0.6578817381098399
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,1,0,24,17.0,0.01186933647606313,0.0029025420186825465,24.454121968284394
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,2,24,48,23.0,0.016126147353897474,0.003422851367187098,21.225474951150318
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,3,48,72,78.0,0.0546977170428641,0.006253824042525167,11.433427902711792
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,4,72,96,396.0,0.2651553509143662,0.013487143133498492,5.086506113110371
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,5,96,120,862.0,0.5487255061394701,0.01901145613161682,3.4646569038444985
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,6,120,144,1101.0,0.716217912667961,0.02196456746746534,3.0667436654363778
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,7,144,168,1123.0,0.7234640343328211,0.02198258551396848,3.0385180839349992
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,8,168,192,1187.0,0.7661492842409939,0.02262227287868311,2.9527238808418996
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,9,192,216,1123.0,0.7170119789830017,0.021801649933729517,3.0406256203212427
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,10,216,240,970.0,0.6203764319727815,0.020268554653534637,3.2671380808392643
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,11,240,264,829.0,0.5302235337603072,0.0187146220371524,3.529572122993042
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,12,264,288,376.0,0.24877304668909653,0.012957402160573598,5.2085233239785325
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,13,288,312,57.0,0.03927777042579137,0.005254225383781757,13.377096833204208
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,14,312,336,28.0,0.019920894314114375,0.003782629994289542,18.9882539139293
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,15,336,360,15.0,0.009791974848498185,0.0025400067953937583,25.939678509114273
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,1,0,24,1.0,0.001018589804275002,0.001018589804275002,100.0
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,2,24,48,2.0,0.0015400713766717269,0.0010895468865398028,70.74651883307124
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,3,48,72,5.0,0.00368492494437962,0.0016648381258484552,45.17970246280664
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,4,72,96,112.0,0.07058298621654306,0.0067737894403980935,9.596915352400421
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,5,96,120,607.0,0.3476901641780675,0.014433529771052202,4.151262031001876
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,6,120,144,1026.0,0.5834514661446185,0.018662786748077958,3.1986870941296193
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,7,144,168,1114.0,0.6401313423251629,0.019592469177626855,3.0606951858443154
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,8,168,192,1117.0,0.6400908616886122,0.019510443371678808,3.0480740375215887
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,9,192,216,1016.0,0.573588866060388,0.018399333557924374,3.2077563995092047
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,10,216,240,884.0,0.5041104310918907,0.017389064084432377,3.449455320090897
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,11,240,264,547.0,0.31180109831275526,0.013616645494392485,4.367093499053095
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,12,264,288,102.0,0.06268656017020931,0.006301187219566578,10.051895019374674
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,13,288,312,2.0,0.0014211192246370453,0.0010057551399940516,70.77204519915787
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,14,312,336,4.0,0.003087092963443057,0.0015467626467262955,50.10418102217369
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,15,336,360,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,3,48,72,2.0,0.0013722748010705902,0.0009706231404305799,70.73095998508033
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,4,72,96,72.0,0.04382612361141026,0.005237844054869529,11.95141989127654
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,5,96,120,634.0,0.3480626317114216,0.014182654879492745,4.074742183542292
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,6,120,144,1070.0,0.584034858258475,0.01839081733131066,3.1489246012044503
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,7,144,168,1251.0,0.6713964326913437,0.019470155929119,2.8999492670926768
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,8,168,192,1259.0,0.6726341759516765,0.019372189968291095,2.880048421697032
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,9,192,216,1226.0,0.6610533822959573,0.019362842063189254,2.9290890239361036
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,10,216,240,1117.0,0.6055450052806922,0.018612464813727855,3.0736715935920067
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,11,240,264,600.0,0.323723481092106,0.013554728815742061,4.187131798414543
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,12,264,288,62.0,0.0389299988882082,0.005013510747530893,12.878270975367206
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,13,288,312,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,14,312,336,1.0,0.0009123859983901639,0.0009123859983901639,100.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,15,336,360,1.0,0.00045606233819701935,0.00045606233819701935,100.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,3,48,72,1.0,0.000652810489802707,0.000652810489802707,100.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,4,72,96,53.0,0.032013277831838424,0.0045015293225468345,14.06144458618946
