1.180628     0.092207     1   1
1.541710     0.109885     1   2
1.578894     0.114472     1   3
1.352931     0.091373     1   4
1.490702     0.099795     1   5
1.328757     0.088282     1   6
1.462887     0.091330     1   7
1.457409     0.113685     1   8
1.536574     0.091517     1   9
1.429750     0.093681     1   10
1.416057     0.094349     1   11
1.575119     0.102873     1   12
1.528852     0.120232     1   13
1.516727     0.111083     1   14
1.741665     0.120815     1   15
2.515551     0.289353     2   1
3.351438     0.261315     2   2
3.414924     0.251675     2   3
2.075410     0.191907     2   4
2.336302     0.167915     2   5
1.912879     0.133727     2   6
1.843464     0.128505     2   7
1.545576     0.118226     2   8
1.864901     0.133856     2   9
1.809235     0.132956     2   10
2.317287     0.159030     2   11
2.228268     0.219607     2   12
3.931489     0.288013     2   13
3.209786     0.275473     2   14
3.170705     0.278741     2   15
5.233986     0.671443     3   1
4.949324     0.511373     3   2
5.679578     0.413496     3   3
3.454061     0.289567     3   4
2.529970     0.180347     3   5
2.358908     0.166168     3   6
2.349114     0.162494     3   7
1.950615     0.177049     3   8
1.884127     0.141496     3   9
2.274382     0.163376     3   10
2.729958     0.207193     3   11
3.427585     0.292295     3   12
5.025040     0.396353     3   13
2.594340     0.421077     3   14
2.232896     0.424750     3   15
4.179810     0.835862     4   1
4.511117     0.719276     4   2
6.364885     0.583683     4   3
3.085241     0.288274     4   4
3.124034     0.209327     4   5
2.304738     0.160212     4   6
2.238236     0.157119     4   7
2.380718     0.180391     4   8
2.267308     0.153705     4   9
2.792529     0.209134     4   10
3.483890     0.238077     4   11
5.353832     0.384821     4   12
6.907639     0.614463     4   13
5.389698     0.939879     4   14
2.994873     0.882085     4   15
25.740289    4.461075     5   1
14.407149    2.651325     5   2
9.911732     0.974446     5   3
7.287876     0.373057     5   4
3.413711     0.170932     5   5
2.924783     0.141818     5   6
2.405903     0.148814     5   7
2.498628     0.165917     5   8
2.842648     0.159592     5   9
2.684697     0.134671     5   10
3.698837     0.183815     5   11
7.270639     0.379299     5   12
9.173314     0.900586     5   13
11.060660    2.468841     5   14
10.348404    2.696577     5   15
