0.825091     0.056383     1   1
0.914783     0.062057     1   2
1.027410     0.070035     1   3
0.936077     0.060824     1   4
1.020672     0.066083     1   5
0.961563     0.062220     1   6
1.090773     0.066081     1   7
1.103433     0.083566     1   8
1.111673     0.064790     1   9
1.021795     0.065118     1   10
0.979611     0.063581     1   11
1.052291     0.066506     1   12
0.956790     0.072287     1   13
1.035182     0.067145     1   14
0.994274     0.066017     1   15
0.776978     0.079350     2   1
1.017172     0.071765     2   2
1.084804     0.074715     2   3
0.868574     0.074839     2   4
0.972052     0.067962     2   5
0.851987     0.057747     2   6
0.850795     0.057253     2   7
0.721059     0.053183     2   8
0.795143     0.056169     2   9
0.791587     0.056232     2   10
1.006030     0.066323     2   11
0.983895     0.089332     2   12
1.262770     0.087551     2   13
0.983953     0.077687     2   14
0.950982     0.073906     2   15
1.384387     0.104247     3   1
1.245824     0.090190     3   2
1.250655     0.080329     3   3
1.041034     0.077825     3   4
0.886842     0.060368     3   5
0.809727     0.055047     3   6
0.757443     0.051253     3   7
0.634600     0.055475     3   8
0.637636     0.046096     3   9
0.771543     0.052896     3   10
0.889274     0.065066     3   11
1.144684     0.082108     3   12
1.098649     0.073902     3   13
0.941764     0.099551     3   14
1.277169     0.105346     3   15
1.323093     0.106666     4   1
1.345964     0.103998     4   2
1.247013     0.082971     4   3
0.960790     0.068182     4   4
0.859473     0.055701     4   5
0.636889     0.042437     4   6
0.558398     0.038395     4   7
0.570692     0.042513     4   8
0.578208     0.038342     4   9
0.730396     0.052683     4   10
0.974815     0.062910     4   11
1.187718     0.074759     4   12
1.287958     0.085362     4   13
1.513082     0.112834     4   14
1.451644     0.145867     4   15
1.465141     0.136688     5   1
1.746477     0.102563     5   2
1.433107     0.074345     5   3
1.155913     0.053141     5   4
0.793797     0.038307     5   5
0.623201     0.029769     5   6
0.452350     0.027837     5   7
0.440187     0.029028     5   8
0.534115     0.029720     5   9
0.575387     0.028330     5   10
0.827067     0.040322     5   11
1.174413     0.054232     5   12
1.420102     0.072393     5   13
1.940105     0.111177     5   14
1.680097     0.138283     5   15
