    0.13847E-06    0.89050E-08    0.21846E-06 0.77793   5.68  12.00 0.19800 2.67373 3.61680
    0.13579E-06    0.89799E-08    0.21153E-06 0.77793   5.68  36.00 0.19800 2.67373 3.61680
    0.14855E-06    0.99068E-08    0.19892E-06 0.77793   5.68  60.00 0.19800 2.67373 3.61680
    0.12566E-06    0.80689E-08    0.18286E-06 0.77793   5.68  84.00 0.19800 2.67373 3.61680
    0.11108E-06    0.71134E-08    0.16617E-06 0.77793   5.68 108.00 0.19800 2.67373 3.61680
    0.89345E-07    0.57487E-08    0.15172E-06 0.77793   5.68 132.00 0.19800 2.67373 3.61680
    0.90297E-07    0.54566E-08    0.14195E-06 0.77793   5.68 156.00 0.19800 2.67373 3.61680
    0.87946E-07    0.66478E-08    0.13851E-06 0.77793   5.68 180.00 0.19800 2.67373 3.61680
    0.91455E-07    0.53244E-08    0.14195E-06 0.77793   5.68 204.00 0.19800 2.67373 3.61680
    0.94523E-07    0.59964E-08    0.15172E-06 0.77793   5.68 228.00 0.19800 2.67373 3.61680
    0.10837E-06    0.69638E-08    0.16617E-06 0.77793   5.68 252.00 0.19800 2.67373 3.61680
    0.13664E-06    0.85961E-08    0.18286E-06 0.77793   5.68 276.00 0.19800 2.67373 3.61680
    0.13676E-06    0.10180E-07    0.19892E-06 0.77793   5.68 300.00 0.19800 2.67373 3.61680
    0.16345E-06    0.99999E-08    0.21153E-06 0.77793   5.68 324.00 0.19800 2.67373 3.61680
    0.14966E-06    0.97628E-08    0.21846E-06 0.77793   5.68 348.00 0.19800 2.67373 3.61680
    0.93247E-07    0.93344E-08    0.34363E-06 0.77919   9.01  12.00 0.25300 2.63597 3.77112
    0.11318E-06    0.80328E-08    0.33170E-06 0.77919   9.01  36.00 0.25300 2.63597 3.77112
    0.11103E-06    0.78787E-08    0.30999E-06 0.77919   9.01  60.00 0.25300 2.63597 3.77112
    0.94907E-07    0.82126E-08    0.28237E-06 0.77919   9.01  84.00 0.25300 2.63597 3.77112
    0.96885E-07    0.70428E-08    0.25368E-06 0.77919   9.01 108.00 0.25300 2.63597 3.77112
    0.79043E-07    0.54711E-08    0.22886E-06 0.77919   9.01 132.00 0.25300 2.63597 3.77112
    0.74114E-07    0.51197E-08    0.21210E-06 0.77919   9.01 156.00 0.25300 2.63597 3.77112
    0.62426E-07    0.47059E-08    0.20619E-06 0.77919   9.01 180.00 0.25300 2.63597 3.77112
    0.66401E-07    0.48472E-08    0.21210E-06 0.77919   9.01 204.00 0.25300 2.63597 3.77112
    0.73108E-07    0.53290E-08    0.22886E-06 0.77919   9.01 228.00 0.25300 2.63597 3.77112
    0.99937E-07    0.67861E-08    0.25368E-06 0.77919   9.01 252.00 0.25300 2.63597 3.77112
