    0.55644E-07    0.68470E-08    0.13732E-06 0.29460  13.10 180.00 0.33100 2.60941 3.87784
    0.43384E-07    0.52058E-08    0.14218E-06 0.29460  13.10 204.00 0.33100 2.60941 3.87784
    0.51420E-07    0.43345E-08    0.15593E-06 0.29460  13.10 228.00 0.33100 2.60941 3.87784
    0.54359E-07    0.49293E-08    0.17628E-06 0.29460  13.10 252.00 0.33100 2.60941 3.87784
    0.68103E-07    0.41217E-08    0.19976E-06 0.29460  13.10 276.00 0.33100 2.60941 3.87784
    0.81132E-07    0.47696E-08    0.22234E-06 0.29460  13.10 300.00 0.33100 2.60941 3.87784
    0.87058E-07    0.45094E-08    0.24005E-06 0.29460  13.10 324.00 0.33100 2.60941 3.87784
    0.10842E-06    0.52831E-08    0.24978E-06 0.29460  13.10 348.00 0.33100 2.60941 3.87784
    0.13686E-06    0.63226E-08    0.47696E-06 0.29497  17.42  12.00 0.42700 2.60025 3.91888
    0.91272E-07    0.44131E-08    0.46341E-06 0.29497  17.42  36.00 0.42700 2.60025 3.91888
    0.88678E-07    0.46879E-08    0.43873E-06 0.29497  17.42  60.00 0.42700 2.60025 3.91888
    0.75159E-07    0.64364E-08    0.40729E-06 0.29497  17.42  84.00 0.42700 2.60025 3.91888
    0.82942E-07    0.55726E-08    0.37458E-06 0.29497  17.42 108.00 0.42700 2.60025 3.91888
    0.71980E-07    0.75216E-08    0.34624E-06 0.29497  17.42 132.00 0.42700 2.60025 3.91888
    0.94969E-07    0.12601E-07    0.32707E-06 0.29497  17.42 156.00 0.42700 2.60025 3.91888
    0.99863E-07    0.15318E-07    0.32031E-06 0.29497  17.42 180.00 0.42700 2.60025 3.91888
    0.94334E-07    0.13105E-07    0.32707E-06 0.29497  17.42 204.00 0.42700 2.60025 3.91888
    0.82795E-07    0.87414E-08    0.34624E-06 0.29497  17.42 228.00 0.42700 2.60025 3.91888
    0.71320E-07    0.51093E-08    0.37458E-06 0.29497  17.42 252.00 0.42700 2.60025 3.91888
    0.84867E-07    0.61986E-08    0.40729E-06 0.29497  17.42 276.00 0.42700 2.60025 3.91888
    0.77736E-07    0.44940E-08    0.43873E-06 0.29497  17.42 300.00 0.42700 2.60025 3.91888
    0.86149E-07    0.43125E-08    0.46341E-06 0.29497  17.42 324.00 0.42700 2.60025 3.91888
    0.11797E-06    0.61333E-08    0.47696E-06 0.29497  17.42 348.00 0.42700 2.60025 3.91888
