Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,Counts,simc_yield,simc_yield_error,%error/yield
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,1,0,24,9483.0,0.10354289761307188,0.0010826555998851024,1.0456106839223913
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,2,24,48,9979.0,0.10643512527662766,0.0010886109801299811,1.022792971117996
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,3,48,72,9952.0,0.1064663431633922,0.0010883641996765662,1.022261277450162
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,4,72,96,9536.0,0.10605520128514366,0.001102226886089235,1.0392954543792245
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,5,96,120,8126.0,0.09758139595806176,0.0010947077664898725,1.1218406497897948
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,6,120,144,5734.0,0.07368073805637516,0.0009838586089192976,1.335299611367248
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,7,144,168,4143.0,0.0549473185220546,0.0008638854795428726,1.5722068024049776
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,8,168,192,3984.0,0.05348732946592276,0.0008581534796220303,1.6044051707026565
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,9,192,216,4297.0,0.05721301538860826,0.0008834980763495933,1.5442256807277237
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,10,216,240,5655.0,0.07274189539106707,0.0009783313818293906,1.344935235148592
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,11,240,264,8031.0,0.09643495719502264,0.0010881018277072618,1.1283271744568397
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,12,264,288,9548.0,0.10620241695088498,0.0011027594887471112,1.0383563014927428
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,13,288,312,9855.0,0.10608026441471476,0.0010889403487313808,1.0265249193518509
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,14,312,336,9866.0,0.10524303576062889,0.001082096020828111,1.0281877684422707
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.236,15,336,360,9340.0,0.10181375586923962,0.001073164931870751,1.0540470908950919
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,1,0,24,5306.0,0.056861968357582574,0.0007986113339063966,1.4044735997956381
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,2,24,48,8086.0,0.0797204438594414,0.0009190070091003977,1.1527871203536437
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,3,48,72,10872.0,0.1041439375155351,0.001038973769005602,0.997632501508423
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,4,72,96,10642.0,0.11562660670398361,0.0011463414790429875,0.9914166918153564
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,5,96,120,8430.0,0.1080935636463848,0.0011914274264085561,1.1022186578158983
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,6,120,144,5736.0,0.08450186059756348,0.0011259186030591276,1.3324187125550608
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,7,144,168,4138.0,0.06496429816926241,0.0010196693884266745,1.5695842442105021
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,8,168,192,3676.0,0.05894894108765181,0.0009820120606075643,1.6658688731107147
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,9,192,216,4118.0,0.06486078970190944,0.0010209846652280761,1.5741169201305905
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,10,216,240,5671.0,0.08361620973718269,0.0011206964944222948,1.3402861693262573
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,11,240,264,8681.0,0.11137267027421527,0.0012096417009178127,1.0861207672757631
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,12,264,288,10412.0,0.11384359106264114,0.0011398594668151707,1.0012504491253935
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,13,288,312,10929.0,0.10537281761937782,0.0010481862065644053,0.9947406079152298
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,14,312,336,8066.0,0.07894794282642843,0.0009119485293565651,1.1551263993813443
Q3p85_W2p62_t0p21_loweps_center,2,0.236,0.272,15,336,360,5411.0,0.05834847403400513,0.0008113317658117961,1.3904935463075812
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,1,0,24,1959.0,0.02340258453470352,0.0005366482580604574,2.2931153491387484
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,2,24,48,3465.0,0.03656352656741128,0.0006438784322148311,1.7609855849865252
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,3,48,72,9143.0,0.08217950701236926,0.0009111919850833764,1.1087824911704913
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,4,72,96,10842.0,0.11408087066111523,0.0011293014428337804,0.9899130645561471
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,5,96,120,9033.0,0.12018199509075503,0.0012812401030760355,1.066083236601715
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,6,120,144,5571.0,0.08956055003087823,0.0012102108778301842,1.3512767367026373
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,7,144,168,3796.0,0.0661019797756963,0.001082545248496618,1.6376896004779526
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,8,168,192,3376.0,0.06040437436320098,0.001049430880792619,1.7373425217229697
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,9,192,216,3868.0,0.06776570046341536,0.0010995688279397849,1.6226037957556547
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,10,216,240,5800.0,0.09327078410570502,0.001234921237589367,1.324017214425703
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,11,240,264,8960.0,0.11958729045153565,0.001279535759846057,1.069959654587714
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,12,264,288,10645.0,0.11431562139888846,0.001139361931364693,0.9966808712774679
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,13,288,312,8873.0,0.08117202144282483,0.0009119839730441678,1.1235200957592788
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,14,312,336,3418.0,0.03634265041373199,0.0006433843006426947,1.770328507465139
Q3p85_W2p62_t0p21_loweps_center,3,0.272,0.308,15,336,360,1877.0,0.022596024215343194,0.0005281895037576581,2.337532916073819
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,1,0,24,852.0,0.011013606895520209,0.0003815107605806117,3.4639947130834257
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,2,24,48,1362.0,0.016093682748433688,0.00044612975355439924,2.772079955396279
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,3,48,72,5246.0,0.04771955517307191,0.0007074951613720965,1.4826105541137466
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,4,72,96,10075.0,0.10332907299145774,0.0010688269091835322,1.034391268827015
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,5,96,120,9186.0,0.12532921567959038,0.0013261004156103655,1.0580936044478244
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,6,120,144,5327.0,0.09152713071649758,0.001263672499880043,1.3806534630635685
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,7,144,168,3174.0,0.060167648278154746,0.0010759566541635802,1.7882644327221129
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,8,168,192,2523.0,0.04904078300687542,0.000983955435624269,2.0064023763370997
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,9,192,216,3073.0,0.05860743988399019,0.0010652896710137583,1.817669690268733
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,10,216,240,5412.0,0.09287384243288682,0.0012720897914775002,1.3696965239666348
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,11,240,264,9239.0,0.12682365545468083,0.0013372721326557963,1.0544343071184044
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,12,264,288,9765.0,0.10203842629907793,0.001068694049548292,1.0473446997466571
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,13,288,312,4694.0,0.04388005767665988,0.0006842498963555674,1.559364168109389
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,14,312,336,1385.0,0.016551240676590154,0.00045495750024325673,2.74878185347605
