Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,avg_ratio,avg_ratio_error
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,1,0,24,0.7692451101740804,0.05339327748409778
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,2,24,48,0.8869640755990122,0.06026678161931866
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,3,48,72,0.9989440247379021,0.06840103615100192
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,4,72,96,0.9069603804567852,0.0591590517893625
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,5,96,120,0.9691817820186457,0.06294466118619378
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,6,120,144,0.8808003482464367,0.0572105105242528
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,7,144,168,0.9693081421087705,0.059051671492528116
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,8,168,192,0.9653217713050077,0.073489480836156
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,9,192,216,0.9930188538648803,0.05810787717842253
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,10,216,240,0.9360521768803902,0.059904775482765446
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,11,240,264,0.9334347370173839,0.06074960201482959
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,12,264,288,1.020653422368369,0.06466939165571732
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,13,288,312,0.9362384970664572,0.07087091180715871
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,14,312,336,0.9832760433174469,0.06457324623762575
Q3p85_W2p62_t0p21_higheps,1,0.16,0.236,15,336,360,0.9567048423582879,0.06350750108442882
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,1,0,24,0.6805741144292564,0.0690271712341466
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,2,24,48,0.9187026453797036,0.06448726785779463
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,3,48,72,1.0264972599883397,0.07044288272985848
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,4,72,96,0.8821488858249278,0.07571910955743924
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,5,96,120,1.0293186475988811,0.07202785767736176
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,6,120,144,0.9374069518440441,0.06344486719591652
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,7,144,168,0.9446845840350443,0.06343340351750948
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,8,168,192,0.806873644569245,0.059304625191992026
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,9,192,216,0.8744080649009717,0.06196194178780284
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,10,216,240,0.8606530881057614,0.06106644305366075
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,11,240,264,1.0745580074224177,0.07072310536384534
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,12,264,288,1.0097679219624405,0.09106916817343445
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,13,288,312,1.2008783193493568,0.08301161411473863
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,14,312,336,0.8892921522791105,0.06997967740846815
