1.105045     0.095497     1   1
1.084034     0.092036     1   2
1.049418     0.090419     1   3
1.122660     0.094549     1   4
1.020732     0.100839     1   5
1.035575     0.102944     1   6
1.235866     0.114244     1   7
1.021211     0.087294     1   8
0.968366     0.084617     1   9
0.955984     0.090588     1   10
0.895352     0.090358     1   11
1.012911     0.088464     1   12
0.897691     0.075868     1   13
1.003603     0.086433     1   14
1.069055     0.092811     1   15
1.010671     0.095594     2   1
1.004277     0.094679     2   2
0.979529     0.089540     2   3
1.142531     0.107342     2   4
1.193072     0.115093     2   5
1.067400     0.096029     2   6
0.875160     0.080644     2   7
0.857198     0.091332     2   8
0.739602     0.080131     2   9
1.006195     0.085939     2   10
1.031195     0.099967     2   11
0.944995     0.092300     2   12
1.008334     0.087624     2   13
1.047832     0.095413     2   14
0.994880     0.093117     2   15
0.987214     0.093717     3   1
1.080579     0.095450     3   2
1.116095     0.096759     3   3
1.098069     0.102551     3   4
1.109401     0.094401     3   5
0.928617     0.090743     3   6
0.975890     0.101467     3   7
0.986346     0.096625     3   8
1.084311     0.113786     3   9
1.077135     0.092173     3   10
1.006523     0.084541     3   11
1.035410     0.094542     3   12
1.083463     0.091563     3   13
1.087523     0.097266     3   14
1.051289     0.099500     3   15
1.070387     0.103061     4   1
1.078343     0.096097     4   2
1.051544     0.094996     4   3
1.205453     0.103846     4   4
1.078830     0.087088     4   5
1.031171     0.093117     4   6
1.025955     0.098359     4   7
0.971837     0.094008     4   8
0.978094     0.096579     4   9
1.001033     0.089880     4   10
0.984556     0.081442     4   11
0.972960     0.087756     4   12
0.985896     0.084420     4   13
0.992261     0.090897     4   14
1.005914     0.102053     4   15
1.123866     0.108386     5   1
1.112828     0.092344     5   2
0.975136     0.072801     5   3
1.100811     0.078615     5   4
1.070485     0.076549     5   5
1.286388     0.105017     5   6
1.211172     0.112491     5   7
0.988946     0.118114     5   8
1.023865     0.105519     5   9
1.231838     0.099139     5   10
1.062063     0.075936     5   11
0.990536     0.070745     5   12
1.020619     0.076056     5   13
1.021830     0.087203     5   14
1.010534     0.105384     5   15
