Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,Counts,simc_yield,simc_yield_error,%error/yield
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,1,0,24,852.0,0.011503119823469785,0.0004001101370512265,3.478274965326214
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,2,24,48,1362.0,0.01751060100096092,0.00048420112844071924,2.765188518738723
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,3,48,72,5246.0,0.05733456166701157,0.0008228911569984396,1.4352445245463596
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,4,72,96,10075.0,0.11368283218912317,0.0011661351324255434,1.0257794514527547
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,5,96,120,9186.0,0.11375032613489179,0.0012105881148522172,1.0642502364491078
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,6,120,144,5327.0,0.07545212966439621,0.0010449920066597797,1.3849735074514176
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,7,144,168,3174.0,0.048968643016659916,0.000875952527189235,1.7888029425100098
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,8,168,192,2523.0,0.04008031514082466,0.0008034820345582073,2.0046799326181035
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,9,192,216,3073.0,0.0477419767106326,0.0008678432503434609,1.8177782114123981
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,10,216,240,5412.0,0.07686382045974224,0.0010567550837212692,1.3748406954020056
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,11,240,264,9239.0,0.11504265479922747,0.0012201212163286317,1.0605815890271204
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,12,264,288,9765.0,0.11218106128096014,0.0011663667913068621,1.0397180932222316
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,13,288,312,4694.0,0.05246727138920822,0.0007950722023631118,1.5153679261594821
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,14,312,336,1385.0,0.017940076100346255,0.000491946820760054,2.7421668559731422
Q3p85_W2p62_t0p21_loweps_center,4,0.308,0.354,15,336,360,850.0,0.01146556609087589,0.0003993817969326851,3.483315117345201
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,1,0,24,303.0,0.0048061891382881645,0.0002835594380543447,5.899880963805368
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,2,24,48,552.0,0.008179306476804347,0.0003577722961524879,4.374115301426747
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,3,48,72,2054.0,0.025715964753886517,0.000591793823168711,2.301270159733252
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,4,72,96,7309.0,0.08899744372694374,0.0010737091771243904,1.2064494576031601
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,5,96,120,9318.0,0.11901624465455858,0.0012570519536582233,1.0562019977245816
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,6,120,144,4719.0,0.06910890660676045,0.0010180093098528195,1.4730508118807868
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,7,144,168,2007.0,0.03284142964355482,0.0007386510413408053,2.2491439908608446
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,8,168,192,1507.0,0.025414622620195476,0.0006586277956999139,2.591530889687663
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,9,192,216,2047.0,0.03345008460153337,0.0007442411398833633,2.2249305158685515
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,10,216,240,4840.0,0.07089892248929287,0.0010308989126529948,1.4540403104273985
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,11,240,264,9140.0,0.11773067392163195,0.0012549606207513536,1.065958920431157
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,12,264,288,6737.0,0.08245359575820867,0.0010347394250502986,1.2549354767797196
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,13,288,312,1872.0,0.023987200991285648,0.0005774609835589291,2.407371263402995
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,14,312,336,598.0,0.008917680802265921,0.0003748907723186708,4.203904362930479
Q3p85_W2p62_t0p21_loweps_center,5,0.354,0.5,15,336,360,354.0,0.005611597711462012,0.00030678351578797,5.466954895240387
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,1,0,24,6649.0,0.06735197440420203,0.0008399533803251339,1.247110255869099
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,2,24,48,4857.0,0.049994998972802566,0.0007286917698379436,1.4575293225515498
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,3,48,72,1116.0,0.012372030679864391,0.00037552145094446387,3.035245067373046
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,4,72,96,56.0,0.0007519613350737587,0.00010116437693557011,13.453401420652442
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,5,96,120,7.0,9.843298856026195e-05,3.7386088907452104e-05,37.98125959018694
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,6,120,144,3.0,3.9844854497693584e-05,2.3022042223385355e-05,57.7792101730927
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,7,144,168,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,8,168,192,1.0,1.5966809770999488e-05,1.5966809770999488e-05,100.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,9,192,216,1.0,1.2749749435682943e-05,1.2749749435682943e-05,100.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,10,216,240,3.0,4.183526331344309e-05,2.4270006450792208e-05,58.01327523375102
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,11,240,264,9.0,0.00011754352191167705,3.942173608948349e-05,33.537991246429755
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,12,264,288,97.0,0.0012728660951416436,0.0001304193240834821,10.24611501408317
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,13,288,312,1251.0,0.013856957874112825,0.0003978767780478411,2.8713140478772994
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,14,312,336,4825.0,0.04962004701160803,0.0007258392082413344,1.4627942776264053
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.236,15,336,360,6717.0,0.0680028532354142,0.0008441938867539166,1.2414095094384676
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,1,0,24,11542.0,0.10905759943196242,0.0010458504390655396,0.9589890521274611
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,2,24,48,10747.0,0.10460414274479504,0.0010373330658233057,0.9916749361964652
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,3,48,72,5370.0,0.057928040329848836,0.0008080025453153798,1.3948383903797221
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,4,72,96,750.0,0.009918570856043725,0.00036553853301188,3.6853951876458577
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,5,96,120,70.0,0.0010108904461898444,0.00012161230038888944,12.030215622994497
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,6,120,144,12.0,0.0001752728360974566,5.0859604629936825e-05,29.01739126401621
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,7,144,168,10.0,0.00015343940231720888,4.883570582371083e-05,31.8273566542912
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,8,168,192,6.0,9.006066746981863e-05,3.696021976559119e-05,41.03924699200946
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,9,192,216,13.0,0.0001989208626646486,5.555145478278428e-05,27.926409547316254
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,10,216,240,17.0,0.0002720017096163158,6.618577505039987e-05,24.332852592640382
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,11,240,264,77.0,0.0010868307957780448,0.0001244924298283255,11.454628476846144
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,12,264,288,803.0,0.010430003314949154,0.00037195826823087185,3.5662334612851954
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,13,288,312,5591.0,0.06033026161523251,0.0008250485221091224,1.3675533638011106
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,14,312,336,10788.0,0.10489909012646394,0.0010371081635682487,0.9886722204338807
Q3p85_W2p62_t0p21_loweps_left,2,0.236,0.272,15,336,360,11432.0,0.10834314418579434,0.0010446525616601098,0.9642073520302006
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,1,0,24,14803.0,0.13183578808158727,0.001137640596248215,0.8629224376799569
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,2,24,48,13842.0,0.12949999651851038,0.0011491531172529595,0.8873769483759814
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,3,48,72,8789.0,0.09238988813352253,0.0010184594005967376,1.1023494249986026
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,4,72,96,1793.0,0.023926880876521384,0.0005742933622025155,2.400201535529228
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,5,96,120,166.0,0.0026353767973397017,0.00020607468927121795,7.819553146223393
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,6,120,144,18.0,0.000282771213707728,6.695460790676781e-05,23.678014119206633
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,7,144,168,18.0,0.0002962352182934563,7.018840792465784e-05,23.693471805613555
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,8,168,192,13.0,0.0002167043021004626,6.033560979774524e-05,27.84236824692759
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,9,192,216,15.0,0.0002632421568633782,6.829062499304957e-05,25.942130928706895
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,10,216,240,46.0,0.0007743092164824362,0.00011471229796994087,14.814791756071383
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,11,240,264,170.0,0.0027736308195162465,0.0002143362315244529,7.727640968520665
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,12,264,288,1811.0,0.024111109007635526,0.0005760734063129227,2.389244750751578
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,13,288,312,8935.0,0.09398489845600663,0.0010282044927299573,1.0940103246600295
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,14,312,336,14210.0,0.13281947677261333,0.0011622386063963777,0.8750513363233073
Q3p85_W2p62_t0p21_loweps_left,3,0.272,0.308,15,336,360,14708.0,0.1317323533344865,0.0011393714836718768,0.8649139371091751
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,1,0,24,20609.0,0.168304148934179,0.001255925241887594,0.7462235778743432
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,2,24,48,19125.0,0.1649009575935303,0.001263814100433752,0.7664079814193488
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,3,48,72,12004.0,0.12079146960715637,0.0011520223527006076,0.9537282363127696
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,4,72,96,2576.0,0.03384983788137544,0.0006828590952017278,2.0173186577577216
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,5,96,120,147.0,0.0025015813779287843,0.00020854182865791943,8.336399946764244
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,6,120,144,33.0,0.0006057605142892285,0.00010601771741376713,17.50158931011927
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,7,144,168,13.0,0.00023178023143240504,6.456588101647194e-05,27.856508994513423
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,8,168,192,12.0,0.00021921395004489521,6.359511744933862e-05,29.010524848584808
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,9,192,216,13.0,0.0002595636430231707,7.221132242995316e-05,27.820276210064982
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,10,216,240,19.0,0.00035737027333517,8.235946809691803e-05,23.045976188308988
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,11,240,264,150.0,0.0025481376541471776,0.00020984314293784283,8.235157256764218
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,12,264,288,2598.0,0.033746307276815046,0.0006787468370202588,2.0113218061242004
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,13,288,312,11914.0,0.12027668557684154,0.0011508926238963425,0.956870916733957
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,14,312,336,19098.0,0.1662220753594667,0.0012760157710922102,0.7676572250302723
Q3p85_W2p62_t0p21_loweps_left,4,0.308,0.354,15,336,360,20449.0,0.16697883252364934,0.0012503808149772473,0.7488259416355393
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,1,0,24,25771.0,0.20191809741131758,0.0013989053207489304,0.6928082914228773
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,2,24,48,32808.0,0.2617282288937185,0.0015782890395187195,0.6030259121035142
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,3,48,72,19052.0,0.1824450727010407,0.0014030279579828528,0.7690138939964092
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,4,72,96,3933.0,0.04937001467939349,0.0008110050206690693,1.6427076757738417
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,5,96,120,121.0,0.0021988062108700824,0.00020318647772862782,9.240763316209916
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,6,120,144,13.0,0.0002530028293334239,7.076312115180025e-05,27.96930031898731
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,7,144,168,14.0,0.0002784780621648982,7.56102548510591e-05,27.151242817212363
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,8,168,192,8.0,0.0001594996813787159,5.678521742999856e-05,35.602088317134495
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,9,192,216,12.0,0.00024152097754049845,7.010415861852056e-05,29.026115798477765
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,10,216,240,21.0,0.00040109272360597167,8.84470550017973e-05,22.051523200577066
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,11,240,264,100.0,0.0017771622687569146,0.0001802921979883773,10.144948559733248
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,12,264,288,3749.0,0.04800283500338239,0.0008081527887354781,1.683552208277977
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,13,288,312,18674.0,0.17999311118833744,0.0013968066183861882,0.7760333765910779
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,14,312,336,32572.0,0.26055270087392934,0.001578982714789917,0.6060127987519582
Q3p85_W2p62_t0p21_loweps_left,5,0.354,0.5,15,336,360,25826.0,0.20439272870322125,0.0014126139382646384,0.6911272955877786
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,1,0,24,17.0,0.017269935462996325,0.004282609359370617,24.798062323665373
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,2,24,48,23.0,0.023922183538496334,0.005209407455397542,21.77647139532392
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,3,48,72,78.0,0.07464142570053305,0.008658202096661412,11.59972765177177
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,4,72,96,396.0,0.3113058914660876,0.016141395519338086,5.185059442119958
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,5,96,120,862.0,0.6182055597922645,0.021775288763416174,3.522337905005791
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,6,120,144,1101.0,0.8100990114925605,0.025143633723309283,3.1037729174590147
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,7,144,168,1123.0,0.834987178952214,0.025747964245186064,3.08363588019351
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,8,168,192,1187.0,0.8968766382310248,0.02687414680859317,2.9964150768381046
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,9,192,216,1123.0,0.8276917732032749,0.025475797688205196,3.077932935059937
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,10,216,240,970.0,0.7066541097964062,0.023407454572301745,3.312434506189408
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,11,240,264,829.0,0.5943976570942515,0.021264442370351036,3.577477487765267
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,12,264,288,376.0,0.29121168792664426,0.015410883751266447,5.291986685351867
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,13,288,312,57.0,0.052869753582475205,0.0071578397327766875,13.538628890355382
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,14,312,336,28.0,0.028933427944342234,0.005526005750081962,19.099035761376285
Q3p85_W2p62_t0p21_higheps_right,1,0.16,0.236,15,336,360,15.0,0.013718611280613309,0.0035823998982558503,26.113429595591647
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,1,0,24,1.0,0.0017672701606938467,0.0017672701606938467,100.0
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,2,24,48,2.0,0.002305921065734664,0.0016371795256844182,70.99894051068979
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,3,48,72,5.0,0.004763338277298317,0.0021835115748548425,45.839943496376925
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,4,72,96,112.0,0.06417843652149764,0.006368697139503972,9.923422078645793
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,5,96,120,607.0,0.3096326605795939,0.012812969853095671,4.138119612159578
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,6,120,144,1026.0,0.5460683141582539,0.017272976224586477,3.1631529932682865
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,7,144,168,1114.0,0.6187660915309715,0.01878656515654167,3.0361335912993113
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,8,168,192,1117.0,0.6271635257795218,0.019033752302398465,3.0348946518758084
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,9,192,216,1016.0,0.5575526379630514,0.017740829637442636,3.181911164882392
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,10,216,240,884.0,0.4734857630733738,0.016170986278106356,3.4153057048941124
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,11,240,264,547.0,0.2795991793522726,0.012182436589872742,4.357107420019945
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,12,264,288,102.0,0.05607218475654918,0.005753582380373188,10.2610276474044
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,13,288,312,2.0,0.0018623412299237116,0.001316895847359858,70.71184518713592
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,14,312,336,4.0,0.004306484050975996,0.002171785482369896,50.43059388267548
Q3p85_W2p62_t0p21_higheps_right,2,0.236,0.272,15,336,360,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,3,48,72,2.0,0.001705302843919425,0.001206510150687452,70.75049191347382
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,4,72,96,72.0,0.03446379641762784,0.004292393949948252,12.454791393071082
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,5,96,120,634.0,0.2781212869111016,0.011245808062651528,4.043490589142184
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,6,120,144,1070.0,0.4964199401267616,0.01529054239010226,3.0801628125972935
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,7,144,168,1251.0,0.6133035907386338,0.017494744251718295,2.8525422834470042
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,8,168,192,1259.0,0.6226290342715973,0.01768554561692933,2.840462722336638
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,9,192,216,1226.0,0.6012091043095589,0.017314720319981207,2.879983053461207
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,10,216,240,1117.0,0.5177408698567001,0.015628497416738846,3.0185944990327864
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,11,240,264,600.0,0.26079191827461934,0.010794586012275162,4.139156643998545
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,12,264,288,62.0,0.02996186637560742,0.003999030423198898,13.347067145505301
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,13,288,312,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,14,312,336,1.0,0.001232069545241959,0.001232069545241959,100.0
Q3p85_W2p62_t0p21_higheps_right,3,0.272,0.308,15,336,360,1.0,0.0005500732156962032,0.0005500732156962032,100.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,3,48,72,1.0,0.0007148972535914154,0.0007148972535914154,100.0
Q3p85_W2p62_t0p21_higheps_right,4,0.308,0.354,4,72,96,53.0,0.020684310170782334,0.0029391507892387826,14.209566405509072
