Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,avg_ratio,avg_ratio_error
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,1,0,24,1.1314198460294174,0.09020344533004582
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,2,24,48,1.1815680864838713,0.08984407711602022
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,3,48,72,1.0876533607338548,0.0730851168054962
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,4,72,96,0.8850779128021217,0.06596974721655843
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,5,96,120,0.8819924249700257,0.05771218061976604
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,6,120,144,0.7184016279638584,0.04912414347383316
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,7,144,168,0.72643747566004,0.05044846084889652
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,8,168,192,0.7878568761099353,0.059088892185052554
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,9,192,216,0.7399076526161811,0.04964440250600289
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,10,216,240,0.8644964704308212,0.0636957022666112
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,11,240,264,0.9964552231307422,0.06578518624425346
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,12,264,288,1.1721158713863618,0.07516600710854843
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,13,288,312,1.1334329799368827,0.07570114528960177
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,14,312,336,1.306700713846146,0.09693342454283072
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,15,336,360,1.310627678024032,0.12748507919771349
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,1,0,24,1.0983608602898949,0.10222996203053472
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,2,24,48,1.2387592196474317,0.0730288679736888
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,3,48,72,1.1274895653580443,0.0591495600137955
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,4,72,96,1.0872296498836016,0.051451600450570005
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,5,96,120,0.7803908600442049,0.03932192933429693
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,6,120,144,0.7871400660022867,0.03859255735783311
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,7,144,168,0.721999224839,0.044757714535320285
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,8,168,192,0.7834158282988455,0.0520776530080592
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,9,192,216,0.8531480764907625,0.04802910741694653
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,10,216,240,0.7215446300040257,0.03664307558208217
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,11,240,264,0.8536745572697089,0.042595676628873196
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,12,264,288,1.1025365569646803,0.05259819819446322
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,13,288,312,1.1345560843784,0.058313324185796
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,14,312,336,1.385104144725399,0.0792930927568424
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,15,336,360,1.3237926207421238,0.10602704720855957
