1.235996     0.059849     1   1
1.132311     0.057242     1   2
1.079201     0.062068     1   3
0.963854     0.059756     1   4
0.988583     0.059723     1   5
0.823677     0.072085     1   6
0.876997     0.081913     1   7
1.001086     0.088300     1   8
1.100348     0.108322     1   9
0.978778     0.071040     1   10
0.991422     0.064974     1   11
0.944161     0.055958     1   12
0.959914     0.060768     1   13
1.216558     0.065268     1   14
1.245960     0.060740     1   15
0.921981     0.044802     2   1
0.853994     0.039866     2   2
0.873538     0.041522     2   3
0.707124     0.040673     2   4
0.596399     0.045018     2   5
0.702177     0.051925     2   6
0.478697     0.057142     2   7
0.650123     0.071757     2   8
0.676005     0.059311     2   9
0.651918     0.050571     2   10
0.667224     0.044876     2   11
0.600451     0.038278     2   12
0.724247     0.036268     2   13
0.870951     0.045025     2   14
0.858213     0.045267     2   15
0.646111     0.032266     3   1
0.623689     0.031019     3   2
0.524805     0.025682     3   3
0.533091     0.028167     3   4
0.483656     0.030945     3   5
0.465835     0.035800     3   6
0.404649     0.042841     3   7
0.381667     0.045903     3   8
0.414178     0.040380     3   9
0.410680     0.032899     3   10
0.453352     0.030252     3   11
0.467537     0.035146     3   12
0.514533     0.025404     3   13
0.498370     0.027265     3   14
0.628126     0.032750     3   15
0.435632     0.021111     4   1
0.500969     0.034998     4   2
0.399882     0.021189     4   3
0.375506     0.024214     4   4
0.305955     0.023638     4   5
0.331936     0.034291     4   6
0.244925     0.033281     4   7
0.405210     0.049861     4   8
0.305139     0.036615     4   9
0.329755     0.027797     4   10
0.308369     0.027963     4   11
0.340921     0.020633     4   12
0.364905     0.021452     4   13
0.362661     0.018785     4   14
0.434064     0.021151     4   15
0.286943     0.013256     5   1
0.196955     0.009523     5   2
0.202123     0.010685     5   3
0.184535     0.015803     5   4
0.221428     0.014877     5   5
0.207894     0.021724     5   6
0.290359     0.038526     5   7
0.311772     0.047821     5   8
0.288418     0.040069     5   9
0.239128     0.025247     5   10
0.190401     0.013640     5   11
0.208370     0.015219     5   12
0.177182     0.010243     5   13
0.185900     0.009306     5   14
0.247334     0.012859     5   15
