1.055586     0.091399     1   1
1.042193     0.088801     1   2
1.019851     0.088057     1   3
1.082375     0.091532     1   4
0.968365     0.096240     1   5
0.976074     0.097584     1   6
1.141716     0.105515     1   7
0.930999     0.079477     1   8
0.891581     0.077842     1   9
0.897040     0.085287     1   10
0.845622     0.086020     1   11
0.974310     0.085407     1   12
0.866667     0.073588     1   13
0.963246     0.083299     1   14
1.019989     0.088732     1   15
0.909965     0.086172     2   1
0.931596     0.087863     2   2
0.942249     0.086450     2   3
1.128570     0.106254     2   4
1.197720     0.116321     2   5
1.073665     0.096827     2   6
0.854087     0.079044     2   7
0.814823     0.087204     2   8
0.710148     0.077460     2   9
1.001680     0.085868     2   10
1.034142     0.100953     2   11
0.933121     0.091373     2   12
0.972935     0.084680     2   13
0.968224     0.088302     2   14
0.896247     0.084042     2   15
0.810063     0.077054     3   1
0.937751     0.082916     3   2
1.042114     0.090516     3   3
1.076338     0.100594     3   4
1.143583     0.097700     3   5
0.945237     0.092791     3   6
0.942752     0.099819     3   7
0.955162     0.094089     3   8
1.060097     0.111712     3   9
1.092499     0.093796     3   10
1.029931     0.086788     3   11
1.014869     0.092704     3   12
1.013458     0.085679     3   13
0.943243     0.084374     3   14
0.866207     0.082098     3   15
0.800816     0.077307     4   1
0.879280     0.078637     4   2
0.955304     0.086511     4   3
1.175541     0.101602     4   4
1.110734     0.089927     4   5
1.044969     0.094779     4   6
1.001222     0.096434     4   7
0.937000     0.090941     4   8
0.950945     0.094563     4   9
1.012168     0.091200     4   10
1.013910     0.084185     4   11
0.941400     0.085215     4   12
0.897167     0.076949     4   13
0.806804     0.074051     4   14
0.748740     0.076333     4   15
0.723180     0.069628     5   1
0.856697     0.071092     5   2
0.883528     0.066035     5   3
1.102741     0.078380     5   4
1.078842     0.077200     5   5
1.248351     0.102145     5   6
1.199095     0.111866     5   7
1.004302     0.121171     5   8
1.022363     0.106175     5   9
1.196617     0.096438     5   10
1.068611     0.076453     5   11
0.983266     0.070138     5   12
0.921298     0.068741     5   13
0.779585     0.066737     5   14
0.641783     0.067165     5   15
