0.456276     0.029843     1   1
0.501826     0.033417     1   2
0.618684     0.041451     1   3
0.606675     0.038986     1   4
0.649445     0.041659     1   5
0.606541     0.039081     1   6
0.674820     0.040742     1   7
0.672622     0.050771     1   8
0.679486     0.039597     1   9
0.640111     0.040608     1   10
0.631157     0.040657     1   11
0.663743     0.041690     1   12
0.568272     0.042450     1   13
0.591345     0.036854     1   14
0.514297     0.033608     1   15
0.291841     0.028663     2   1
0.394379     0.027387     2   2
0.475700     0.032479     2   3
0.466256     0.039863     2   4
0.580076     0.040581     2   5
0.555394     0.037507     2   6
0.574409     0.038446     2   7
0.494531     0.036198     2   8
0.524311     0.037181     2   9
0.508082     0.035981     2   10
0.608022     0.039910     2   11
0.538759     0.048270     2   12
0.557854     0.038414     2   13
0.386409     0.030126     2   14
0.338734     0.025886     2   15
0.359869     0.026734     3   1
0.395834     0.028110     3   2
0.482615     0.030729     3   3
0.512938     0.038080     3   4
0.545875     0.037071     3   5
0.566584     0.038388     3   6
0.556908     0.037770     3   7
0.483873     0.042027     3   8
0.477043     0.034302     3   9
0.537185     0.036656     3   10
0.536644     0.039260     3   11
0.572664     0.040451     3   12
0.426314     0.028287     3   13
0.343604     0.033605     3   14
0.369575     0.028586     3   15
0.255361     0.020282     4   1
0.342247     0.025614     4   2
0.431260     0.028036     4   3
0.473367     0.032627     4   4
0.537197     0.034896     4   5
0.476718     0.031679     4   6
0.456037     0.031398     4   7
0.481796     0.035917     4   8
0.476709     0.031599     4   9
0.541104     0.038987     4   10
0.612167     0.039406     4   11
0.553117     0.034581     4   12
0.436547     0.028507     4   13
0.357095     0.026208     4   14
0.307490     0.029193     4   15
0.220476     0.020428     5   1
0.308909     0.018054     5   2
0.417235     0.021369     5   3
0.531338     0.024294     5   4
0.536042     0.025792     5   5
0.513440     0.024522     5   6
0.422082     0.025978     5   7
0.431015     0.028409     5   8
0.498196     0.027712     5   9
0.474004     0.023333     5   10
0.555148     0.027066     5   11
0.542351     0.024804     5   12
0.411299     0.020773     5   13
0.348710     0.019730     5   14
0.268840     0.021224     5   15
