1.081900     0.051313     1   1
1.026030     0.051049     1   2
1.065424     0.059298     1   3
0.994253     0.059711     1   4
1.045769     0.063873     1   5
0.934862     0.078922     1   6
0.999627     0.090843     1   7
1.125180     0.098030     1   8
1.221729     0.119703     1   9
1.082499     0.077416     1   10
1.078000     0.068349     1   11
0.934865     0.054862     1   12
0.900861     0.056325     1   13
1.106684     0.059425     1   14
1.093646     0.052189     1   15
1.299033     0.059986     2   1
1.213829     0.053443     2   2
1.266295     0.057475     2   3
1.074035     0.058776     2   4
0.948080     0.067193     2   5
1.106413     0.079405     2   6
0.881011     0.093050     2   7
1.085846     0.116667     2   8
1.127311     0.094424     2   9
1.106773     0.080192     2   10
1.077694     0.067977     2   11
0.932518     0.055715     2   12
1.065423     0.051264     2   13
1.220635     0.060578     2   14
1.154506     0.059824     2   15
1.368360     0.068090     3   1
1.313116     0.064638     3   2
1.077468     0.053464     3   3
1.178950     0.061647     3   4
1.071145     0.068133     3   5
1.065146     0.080671     3   6
0.919892     0.097989     3   7
0.922945     0.108579     3   8
1.108680     0.098981     3   9
0.954117     0.075515     3   10
1.005228     0.066715     3   11
1.038463     0.077934     3   12
1.121559     0.053969     3   13
1.066573     0.057755     3   14
1.346200     0.067946     3   15
1.587779     0.073393     4   1
1.677821     0.111050     4   2
1.262613     0.064658     4   3
1.226097     0.074752     4   4
1.006984     0.072609     4   5
1.123095     0.111168     4   6
0.831135     0.101856     4   7
1.315673     0.155097     4   8
1.058223     0.114020     4   9
1.094058     0.086930     4   10
1.004350     0.089012     4   11
1.109628     0.064470     4   12
1.237419     0.068692     4   13
1.273749     0.062803     4   14
1.593013     0.073823     4   15
1.833786     0.081639     5   1
1.451892     0.067244     5   2
1.476119     0.074737     5   3
1.121773     0.089167     5   4
1.339418     0.083807     5   5
1.275590     0.118694     5   6
1.543078     0.182089     5   7
1.514389     0.219020     5   8
1.592831     0.200535     5   9
1.372660     0.139453     5   10
1.137498     0.076336     5   11
1.333957     0.089533     5   12
1.331065     0.071688     5   13
1.429508     0.066179     5   14
1.606925     0.079197     5   15
