Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,avg_ratio,avg_ratio_error
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,7,144,168,0.7087570678604396,0.04894569529218998
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,8,168,192,0.7366717045377809,0.05503744926286889
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,9,192,216,0.7485196769105174,0.049643161341870086
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,10,216,240,0.8730887257719067,0.06291455217305908
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,11,240,264,1.0793595495005626,0.06945622233705603
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,12,264,288,1.1097553311885746,0.06938963101182366
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,13,288,312,1.0901851778051588,0.07154196697474317
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,14,312,336,1.1092757177753731,0.08199262292357809
Q3p85_W2p62_t0p21_higheps,4,0.308,0.354,15,336,360,1.0645674546574613,0.10343680688508729
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,1,0,24,0.9787179024336685,0.09123338696864505
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,2,24,48,1.2407889236473126,0.07304424733067422
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,3,48,72,1.2280277681028653,0.06341110548144192
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,4,72,96,1.1488602271839479,0.05277804898329973
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,5,96,120,0.9676186037100256,0.04657635515189395
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,6,120,144,0.8209888107789276,0.0392135034330673
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,7,144,168,0.6226887116280458,0.038393325008903516
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,8,168,192,0.6119176190353474,0.040327697382445085
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,9,192,216,0.7347942538311648,0.04087208442732287
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,10,216,240,0.7603067120108423,0.037340318756629104
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,11,240,264,0.9912024639374384,0.04854193611162084
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,12,264,288,1.1763941621544334,0.05400136025531543
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,13,288,312,1.2021251247365874,0.061153754322815196
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,14,312,336,1.3953336138153767,0.07994710864256939
Q3p85_W2p62_t0p21_higheps,5,0.354,0.5,15,336,360,1.150929389376772,0.09326446566328261
