1.018734     0.048373     1   1
0.970717     0.048350     1   2
1.007231     0.056070     1   3
0.936304     0.056229     1   4
0.967189     0.059073     1   5
0.838542     0.070791     1   6
0.881087     0.080070     1   7
0.988483     0.086119     1   8
1.078902     0.105708     1   9
0.971227     0.069458     1   10
0.996089     0.063154     1   11
0.880472     0.051662     1   12
0.849599     0.053129     1   13
1.044174     0.056141     1   14
1.030314     0.049168     1   15
1.106392     0.051055     2   1
1.051747     0.046390     2   2
1.125268     0.051015     2   3
0.968371     0.052941     2   4
0.847431     0.060063     2   5
0.945242     0.067835     2   6
0.733626     0.077461     2   7
0.896110     0.096256     2   8
0.939652     0.078679     2   9
0.947079     0.068596     2   10
0.963950     0.060755     2   11
0.842006     0.050245     2   12
0.943834     0.045369     2   13
1.068432     0.052990     2   14
0.977155     0.050678     2   15
1.039494     0.051791     3   1
1.022265     0.050305     3   2
0.863366     0.042767     3   3
0.968383     0.050513     3   4
0.888507     0.056499     3   5
0.811270     0.062461     3   6
0.696073     0.074144     3   7
0.694009     0.081585     3   8
0.847584     0.075611     3   9
0.752674     0.059573     3   10
0.835721     0.055334     3   11
0.845305     0.062684     3   12
0.888846     0.042789     3   13
0.833571     0.045154     3   14
1.025215     0.051783     3   15
1.082833     0.050092     4   1
1.195061     0.079167     4   2
0.916409     0.046788     4   3
0.890361     0.054201     4   4
0.769032     0.055345     4   5
0.817443     0.080810     4   6
0.579618     0.070975     4   7
0.900181     0.106054     4   8
0.735691     0.079259     4   9
0.790694     0.062769     4   10
0.766373     0.067484     4   11
0.806137     0.046619     4   12
0.881113     0.048985     4   13
0.900403     0.044442     4   14
1.084016     0.050297     4   15
1.071960     0.047779     5   1
0.878195     0.040720     5   2
0.882341     0.044779     5   3
0.676018     0.052872     5   4
0.862859     0.053844     5   5
0.792442     0.073663     5   6
0.946767     0.111644     5   7
0.917531     0.132495     5   8
0.977592     0.122853     5   9
0.856333     0.086902     5   10
0.731471     0.049004     5   11
0.783934     0.052427     5   12
0.785103     0.042595     5   13
0.864353     0.040058     5   14
0.934149     0.046080     5   15
