    0.11399E-06    0.89023E-08    0.96547E-07 0.77787   5.70  12.00 0.19800 2.67410 3.61601
    0.14217E-06    0.10133E-07    0.92218E-07 0.77787   5.70  36.00 0.19800 2.67410 3.61601
    0.13340E-06    0.96717E-08    0.84489E-07 0.77787   5.70  60.00 0.19800 2.67410 3.61601
    0.10139E-06    0.68474E-08    0.74939E-07 0.77787   5.70  84.00 0.19800 2.67410 3.61601
    0.97434E-07    0.65227E-08    0.65361E-07 0.77787   5.70 108.00 0.19800 2.67410 3.61601
    0.76220E-07    0.50640E-08    0.57362E-07 0.77787   5.70 132.00 0.19800 2.67410 3.61601
    0.76235E-07    0.47595E-08    0.52113E-07 0.77787   5.70 156.00 0.19800 2.67410 3.61601
    0.73295E-07    0.57174E-08    0.50291E-07 0.77787   5.70 180.00 0.19800 2.67410 3.61601
    0.80075E-07    0.47692E-08    0.52113E-07 0.77787   5.70 204.00 0.19800 2.67410 3.61601
    0.82013E-07    0.53737E-08    0.57362E-07 0.77787   5.70 228.00 0.19800 2.67410 3.61601
    0.92555E-07    0.61668E-08    0.65361E-07 0.77787   5.70 252.00 0.19800 2.67410 3.61601
    0.11804E-06    0.77092E-08    0.74939E-07 0.77787   5.70 276.00 0.19800 2.67410 3.61601
    0.12917E-06    0.10158E-07    0.84489E-07 0.77787   5.70 300.00 0.19800 2.67410 3.61601
    0.13987E-06    0.10244E-07    0.92218E-07 0.77787   5.70 324.00 0.19800 2.67410 3.61601
    0.16815E-06    0.11664E-07    0.96547E-07 0.77787   5.70 348.00 0.19800 2.67410 3.61601
    0.14066E-06    0.16180E-07    0.55917E-07 0.77924   9.04  12.00 0.25400 2.63496 3.77492
    0.17262E-06    0.13460E-07    0.51507E-07 0.77924   9.04  36.00 0.25400 2.63496 3.77492
    0.14816E-06    0.10919E-07    0.43386E-07 0.77924   9.04  60.00 0.25400 2.63496 3.77492
    0.68222E-07    0.63083E-08    0.32871E-07 0.77924   9.04  84.00 0.25400 2.63496 3.77492
    0.50771E-07    0.36491E-08    0.21732E-07 0.77924   9.04 108.00 0.25400 2.63496 3.77492
    0.22783E-07    0.15927E-08    0.11910E-07 0.77924   9.04 132.00 0.25400 2.63496 3.77492
    0.95492E-08    0.66566E-09    0.51800E-08 0.77924   9.04 156.00 0.25400 2.63496 3.77492
    0.43076E-08    0.32950E-09    0.27870E-08 0.77924   9.04 180.00 0.25400 2.63496 3.77492
    0.96602E-08    0.69338E-09    0.51800E-08 0.77924   9.04 204.00 0.25400 2.63496 3.77492
    0.21548E-07    0.15835E-08    0.11910E-07 0.77924   9.04 228.00 0.25400 2.63496 3.77492
    0.50358E-07    0.34560E-08    0.21732E-07 0.77924   9.04 252.00 0.25400 2.63496 3.77492
    0.73246E-07    0.72188E-08    0.32871E-07 0.77924   9.04 276.00 0.25400 2.63496 3.77492
    0.17057E-06    0.12496E-07    0.43386E-07 0.77924   9.04 300.00 0.25400 2.63496 3.77492
    0.16533E-06    0.14189E-07    0.51507E-07 0.77924   9.04 324.00 0.25400 2.63496 3.77492
    0.17730E-06    0.15586E-07    0.55917E-07 0.77924   9.04 348.00 0.25400 2.63496 3.77492
    0.23022E-06    0.29534E-07    0.43986E-07 0.77977  10.93  12.00 0.29000 2.61804 3.84390
