0.994962     0.047236     1   1
0.986426     0.049118     1   2
1.063820     0.059192     1   3
1.006072     0.060411     1   4
1.024644     0.062574     1   5
0.873701     0.073759     1   6
0.913487     0.083017     1   7
1.018461     0.088737     1   8
1.112800     0.109033     1   9
1.008835     0.072148     1   10
1.055472     0.066911     1   11
0.946316     0.055509     1   12
0.897000     0.056060     1   13
1.060072     0.056987     1   14
1.006440     0.048030     1   15
1.152429     0.053162     2   1
1.120140     0.049608     2   2
1.219381     0.055310     2   3
0.995682     0.054437     2   4
0.804190     0.056996     2   5
0.854552     0.061327     2   6
0.650416     0.068696     2   7
0.791452     0.085037     2   8
0.831525     0.069646     2   9
0.853231     0.061813     2   10
0.914318     0.057638     2   11
0.864956     0.051616     2   12
1.022106     0.049161     2   13
1.159850     0.057467     2   14
1.012406     0.052630     2   15
1.276221     0.064157     3   1
1.257083     0.061994     3   2
1.019792     0.050699     3   3
1.029819     0.053739     3   4
0.823531     0.052363     3   5
0.718779     0.054540     3   6
0.588069     0.062642     3   7
0.583627     0.068666     3   8
0.710710     0.063451     3   9
0.645656     0.051098     3   10
0.770973     0.051104     3   11
0.896172     0.066603     3   12
1.054994     0.050840     3   13
1.040623     0.056586     3   14
1.252579     0.063692     3   15
1.644293     0.076782     4   1
1.701539     0.113004     4   2
1.196843     0.062010     4   3
0.995017     0.060588     4   4
0.700157     0.050441     4   5
0.674699     0.066779     4   6
0.471537     0.057795     4   7
0.736049     0.086775     4   8
0.599299     0.064565     4   9
0.654230     0.051971     4   10
0.694750     0.061434     4   11
0.894993     0.051865     4   12
1.191966     0.066176     4   13
1.380483     0.068277     4   14
1.663312     0.077403     4   15
1.754594     0.078627     5   1
1.478061     0.068517     5   2
1.293472     0.065630     5   3
0.791880     0.062660     5   4
0.803791     0.050247     5   5
0.663797     0.061749     5   6
0.775241     0.091421     5   7
0.750386     0.108508     5   8
0.792095     0.099721     5   9
0.712951     0.072447     5   10
0.681885     0.045738     5   11
0.928399     0.062207     5   12
1.167234     0.062551     5   13
1.452407     0.067250     5   14
1.504591     0.074658     5   15
