1.024761     0.048422     1   1
0.976505     0.048493     1   2
1.014445     0.056327     1   3
0.941575     0.056513     1   4
0.961227     0.058945     1   5
0.838779     0.070811     1   6
0.880183     0.079988     1   7
1.003690     0.086628     1   8
1.094168     0.106749     1   9
0.983659     0.069905     1   10
0.997589     0.063310     1   11
0.891324     0.052106     1   12
0.856561     0.053387     1   13
1.047443     0.056188     1   14
1.037466     0.049240     1   15
1.101943     0.050879     2   1
1.056438     0.046470     2   2
1.133887     0.051261     2   3
0.979129     0.053317     2   4
0.852325     0.060288     2   5
0.957499     0.068279     2   6
0.732899     0.077384     2   7
0.902759     0.096636     2   8
0.944050     0.078812     2   9
0.958811     0.069042     2   10
0.980111     0.061316     2   11
0.847463     0.050484     2   12
0.951532     0.045587     2   13
1.072381     0.053084     2   14
0.983275     0.050726     2   15
1.036223     0.051625     3   1
1.021408     0.050263     3   2
0.864783     0.042836     3   3
0.970859     0.050641     3   4
0.890123     0.056602     3   5
0.811399     0.062472     3   6
0.695510     0.074084     3   7
0.693228     0.081494     3   8
0.846872     0.075547     3   9
0.752796     0.059583     3   10
0.837230     0.055434     3   11
0.847394     0.062834     3   12
0.890201     0.042854     3   13
0.832792     0.045111     3   14
1.021962     0.051617     3   15
1.079694     0.049946     4   1
1.194213     0.079113     4   2
0.917682     0.046852     4   3
0.892081     0.054306     4   4
0.770133     0.055425     4   5
0.817560     0.080821     4   6
0.579206     0.070924     4   7
0.899348     0.105955     4   8
0.735172     0.079203     4   9
0.790790     0.062777     4   10
0.767454     0.067578     4   11
0.807708     0.046709     4   12
0.882225     0.049048     4   13
0.899641     0.044405     4   14
1.080826     0.050150     4   15
1.069669     0.047676     5   1
0.877719     0.040698     5   2
0.883101     0.044818     5   3
0.676902     0.052939     5   4
0.863649     0.053893     5   5
0.792519     0.073670     5   6
0.946235     0.111581     5   7
0.916851     0.132397     5   8
0.977042     0.122784     5   9
0.856405     0.086909     5   10
0.732127     0.049048     5   11
0.784907     0.052492     5   12
0.785747     0.042631     5   13
0.863877     0.040036     5   14
0.932162     0.045982     5   15
1.032929     0.050242     3   1
1.048162     0.049644     3   2
0.863216     0.041690     3   3
0.967702     0.049396     3   4
0.882227     0.054900     3   5
0.802837     0.060476     3   6
0.690305     0.071740     3   7
0.688495     0.079875     3   8
0.850831     0.073890     3   9
0.754868     0.058019     3   10
0.851541     0.054363     3   11
0.876096     0.063586     3   12
0.910963     0.042263     3   13
0.826839     0.043802     3   14
1.029733     0.050605     3   15
1.098434     0.049745     4   1
1.146768     0.049601     4   2
0.957197     0.047485     4   3
0.905805     0.054396     4   4
0.784193     0.055278     4   5
0.826526     0.081360     4   6
0.610348     0.072716     4   7
0.929938     0.109027     4   8
0.787183     0.081566     4   9
0.809088     0.063446     4   10
0.758994     0.066760     4   11
0.795200     0.046019     4   12
0.883682     0.048915     4   13
0.918708     0.044178     4   14
1.084548     0.050563     4   15
1.087178     0.049743     5   1
0.873303     0.041442     5   2
0.886751     0.046286     5   3
0.669613     0.055177     5   4
0.881354     0.056397     5   5
0.818392     0.077847     5   6
0.961295     0.118255     5   7
0.932741     0.138060     5   8
0.963751     0.126232     5   9
0.851704     0.088448     5   10
0.736786     0.051049     5   11
0.795338     0.055173     5   12
0.782013     0.043885     5   13
0.867882     0.041388     5   14
0.931068     0.046622     5   15
